taskCode,taskName,description,estimatedHours,deadline,priority,dependencies,requiredSkills,kpiImpacts
TASK_113,MSRCPSP task 113,Source rawdata/MSRCPSP/GenRegular/200_20_512_10_A.def task 113,25,,MEDIUM,"TASK_112,TASK_65,TASK_28,TASK_104,TASK_68",Q8:1,"PROJECT_COMPLETION:0.00500000,Q8_DELIVERY_COMPLETION:0.03225806"
TASK_114,MSRCPSP task 114,Source rawdata/MSRCPSP/GenRegular/200_20_512_10_A.def task 114,15,,MEDIUM,"TASK_92,TASK_61,TASK_40",Q9:4,"PROJECT_COMPLETION:0.00500000,Q9_DELIVERY_COMPLETION:0.06250000"
TASK_115,MSRCPSP task 115,Source rawdata/MSRCPSP/GenRegular/200_20_512_10_A.def task 115,12,,MEDIUM,"TASK_109,TASK_25,TASK_15,TASK_9,TASK_56,TASK_96",Q0:4,"PROJECT_COMPLETION:0.00500000,Q0_DELIVERY_COMPLETION:0.03703704"
TASK_116,MSRCPSP task 116,Source rawdata/MSRCPSP/GenRegular/200_20_512_10_A.def task 116,20,,MEDIUM,,Q1:3,"PROJECT_COMPLETION:0.00500000,Q1_DELIVERY_COMPLETION:0.11111111"
TASK_117,MSRCPSP task 117,Source rawdata/MSRCPSP/GenRegular/200_20_512_10_A.def task 117,37,,MEDIUM,"TASK_100,TASK_113,TASK_14,TASK_108",Q8:2,"PROJECT_COMPLETION:0.00500000,Q8_DELIVERY_COMPLETION:0.03225806"
TASK_118,MSRCPSP task 118,Source rawdata/MSRCPSP/GenRegular/200_20_512_10_A.def task 118,32,,MEDIUM,"TASK_86,TASK_66,TASK_82",Q0:1,"PROJECT_COMPLETION:0.00500000,Q0_DELIVERY_COMPLETION:0.03703704"
TASK_119,MSRCPSP task 119,Source rawdata/MSRCPSP/GenRegular/200_20_512_10_A.def task 119,11,,MEDIUM,TASK_89,Q4:4,"PROJECT_COMPLETION:0.00500000,Q4_DELIVERY_COMPLETION:0.04166667"
TASK_120,MSRCPSP task 120,Source rawdata/MSRCPSP/GenRegular/200_20_512_10_A.def task 120,32,,MEDIUM,"TASK_33,TASK_44,TASK_41,TASK_32,TASK_25",Q9:1,"PROJECT_COMPLETION:0.00500000,Q9_DELIVERY_COMPLETION:0.06250000"
TASK_121,MSRCPSP task 121,Source rawdata/MSRCPSP/GenRegular/200_20_512_10_A.def task 121,17,,MEDIUM,"TASK_12,TASK_80,TASK_107,TASK_4",Q8:3,"PROJECT_COMPLETION:0.00500000,Q8_DELIVERY_COMPLETION:0.03225806"
TASK_122,MSRCPSP task 122,Source rawdata/MSRCPSP/GenRegular/200_20_512_10_A.def task 122,10,,MEDIUM,"TASK_63,TASK_64",Q0:4,"PROJECT_COMPLETION:0.00500000,Q0_DELIVERY_COMPLETION:0.03703704"
TASK_123,MSRCPSP task 123,Source rawdata/MSRCPSP/GenRegular/200_20_512_10_A.def task 123,36,,MEDIUM,"TASK_36,TASK_112",Q3:1,"PROJECT_COMPLETION:0.00500000,Q3_DELIVERY_COMPLETION:0.04545455"
TASK_124,MSRCPSP task 124,Source rawdata/MSRCPSP/GenRegular/200_20_512_10_A.def task 124,29,,MEDIUM,"TASK_6,TASK_77,TASK_46",Q9:4,"PROJECT_COMPLETION:0.00500000,Q9_DELIVERY_COMPLETION:0.06250000"
TASK_125,MSRCPSP task 125,Source rawdata/MSRCPSP/GenRegular/200_20_512_10_A.def task 125,39,,MEDIUM,"TASK_102,TASK_51,TASK_122,TASK_64,TASK_96,TASK_27,TASK_53",Q1:2,"PROJECT_COMPLETION:0.00500000,Q1_DELIVERY_COMPLETION:0.11111111"
TASK_126,MSRCPSP task 126,Source rawdata/MSRCPSP/GenRegular/200_20_512_10_A.def task 126,15,,MEDIUM,"TASK_90,TASK_40",Q6:2,"PROJECT_COMPLETION:0.00500000,Q6_DELIVERY_COMPLETION:0.06250000"
TASK_127,MSRCPSP task 127,Source rawdata/MSRCPSP/GenRegular/200_20_512_10_A.def task 127,21,,MEDIUM,"TASK_122,TASK_70,TASK_18",Q4:2,"PROJECT_COMPLETION:0.00500000,Q4_DELIVERY_COMPLETION:0.04166667"
TASK_128,MSRCPSP task 128,Source rawdata/MSRCPSP/GenRegular/200_20_512_10_A.def task 128,39,,MEDIUM,"TASK_97,TASK_114,TASK_13,TASK_80,TASK_103",Q4:2,"PROJECT_COMPLETION:0.00500000,Q4_DELIVERY_COMPLETION:0.04166667"
TASK_129,MSRCPSP task 129,Source rawdata/MSRCPSP/GenRegular/200_20_512_10_A.def task 129,32,,MEDIUM,"TASK_117,TASK_54,TASK_13,TASK_11,TASK_102",Q3:3,"PROJECT_COMPLETION:0.00500000,Q3_DELIVERY_COMPLETION:0.04545455"
TASK_130,MSRCPSP task 130,Source rawdata/MSRCPSP/GenRegular/200_20_512_10_A.def task 130,22,,MEDIUM,"TASK_126,TASK_79",Q8:1,"PROJECT_COMPLETION:0.00500000,Q8_DELIVERY_COMPLETION:0.03225806"
TASK_131,MSRCPSP task 131,Source rawdata/MSRCPSP/GenRegular/200_20_512_10_A.def task 131,19,,MEDIUM,"TASK_128,TASK_35,TASK_23,TASK_61,TASK_94,TASK_122",Q8:2,"PROJECT_COMPLETION:0.00500000,Q8_DELIVERY_COMPLETION:0.03225806"
TASK_132,MSRCPSP task 132,Source rawdata/MSRCPSP/GenRegular/200_20_512_10_A.def task 132,18,,MEDIUM,"TASK_11,TASK_56,TASK_68,TASK_7",Q0:3,"PROJECT_COMPLETION:0.00500000,Q0_DELIVERY_COMPLETION:0.03703704"
TASK_133,MSRCPSP task 133,Source rawdata/MSRCPSP/GenRegular/200_20_512_10_A.def task 133,11,,MEDIUM,TASK_43,Q8:1,"PROJECT_COMPLETION:0.00500000,Q8_DELIVERY_COMPLETION:0.03225806"
TASK_134,MSRCPSP task 134,Source rawdata/MSRCPSP/GenRegular/200_20_512_10_A.def task 134,37,,MEDIUM,"TASK_40,TASK_130,TASK_85",Q9:1,"PROJECT_COMPLETION:0.00500000,Q9_DELIVERY_COMPLETION:0.06250000"
TASK_135,MSRCPSP task 135,Source rawdata/MSRCPSP/GenRegular/200_20_512_10_A.def task 135,22,,MEDIUM,"TASK_58,TASK_11",Q7:2,"PROJECT_COMPLETION:0.00500000,Q7_DELIVERY_COMPLETION:0.04166667"
TASK_136,MSRCPSP task 136,Source rawdata/MSRCPSP/GenRegular/200_20_512_10_A.def task 136,22,,MEDIUM,TASK_131,Q3:2,"PROJECT_COMPLETION:0.00500000,Q3_DELIVERY_COMPLETION:0.04545455"
TASK_137,MSRCPSP task 137,Source rawdata/MSRCPSP/GenRegular/200_20_512_10_A.def task 137,19,,MEDIUM,"TASK_54,TASK_111,TASK_43,TASK_109",Q0:1,"PROJECT_COMPLETION:0.00500000,Q0_DELIVERY_COMPLETION:0.03703704"
TASK_138,MSRCPSP task 138,Source rawdata/MSRCPSP/GenRegular/200_20_512_10_A.def task 138,29,,MEDIUM,"TASK_88,TASK_72,TASK_21,TASK_109",Q2:1,"PROJECT_COMPLETION:0.00500000,Q2_DELIVERY_COMPLETION:0.10000000"
TASK_139,MSRCPSP task 139,Source rawdata/MSRCPSP/GenRegular/200_20_512_10_A.def task 139,31,,MEDIUM,"TASK_102,TASK_129",Q9:4,"PROJECT_COMPLETION:0.00500000,Q9_DELIVERY_COMPLETION:0.06250000"
TASK_140,MSRCPSP task 140,Source rawdata/MSRCPSP/GenRegular/200_20_512_10_A.def task 140,17,,MEDIUM,TASK_84,Q4:4,"PROJECT_COMPLETION:0.00500000,Q4_DELIVERY_COMPLETION:0.04166667"
TASK_141,MSRCPSP task 141,Source rawdata/MSRCPSP/GenRegular/200_20_512_10_A.def task 141,18,,MEDIUM,"TASK_82,TASK_19,TASK_121,TASK_10,TASK_104,TASK_70",Q3:2,"PROJECT_COMPLETION:0.00500000,Q3_DELIVERY_COMPLETION:0.04545455"
TASK_142,MSRCPSP task 142,Source rawdata/MSRCPSP/GenRegular/200_20_512_10_A.def task 142,14,,MEDIUM,"TASK_29,TASK_6,TASK_58",Q7:2,"PROJECT_COMPLETION:0.00500000,Q7_DELIVERY_COMPLETION:0.04166667"
TASK_143,MSRCPSP task 143,Source rawdata/MSRCPSP/GenRegular/200_20_512_10_A.def task 143,26,,MEDIUM,"TASK_43,TASK_141,TASK_11,TASK_86,TASK_126,TASK_37,TASK_40",Q4:3,"PROJECT_COMPLETION:0.00500000,Q4_DELIVERY_COMPLETION:0.04166667"
TASK_144,MSRCPSP task 144,Source rawdata/MSRCPSP/GenRegular/200_20_512_10_A.def task 144,12,,MEDIUM,TASK_109,Q0:4,"PROJECT_COMPLETION:0.00500000,Q0_DELIVERY_COMPLETION:0.03703704"
TASK_145,MSRCPSP task 145,Source rawdata/MSRCPSP/GenRegular/200_20_512_10_A.def task 145,31,,MEDIUM,"TASK_117,TASK_55,TASK_99,TASK_125,TASK_109",Q0:3,"PROJECT_COMPLETION:0.00500000,Q0_DELIVERY_COMPLETION:0.03703704"
TASK_146,MSRCPSP task 146,Source rawdata/MSRCPSP/GenRegular/200_20_512_10_A.def task 146,15,,MEDIUM,"TASK_103,TASK_84,TASK_117,TASK_104,TASK_138,TASK_49",Q7:3,"PROJECT_COMPLETION:0.00500000,Q7_DELIVERY_COMPLETION:0.04166667"
TASK_147,MSRCPSP task 147,Source rawdata/MSRCPSP/GenRegular/200_20_512_10_A.def task 147,23,,MEDIUM,"TASK_107,TASK_138,TASK_114",Q0:3,"PROJECT_COMPLETION:0.00500000,Q0_DELIVERY_COMPLETION:0.03703704"
TASK_148,MSRCPSP task 148,Source rawdata/MSRCPSP/GenRegular/200_20_512_10_A.def task 148,14,,MEDIUM,"TASK_101,TASK_10",Q4:3,"PROJECT_COMPLETION:0.00500000,Q4_DELIVERY_COMPLETION:0.04166667"
TASK_149,MSRCPSP task 149,Source rawdata/MSRCPSP/GenRegular/200_20_512_10_A.def task 149,25,,MEDIUM,"TASK_107,TASK_52,TASK_50",Q0:2,"PROJECT_COMPLETION:0.00500000,Q0_DELIVERY_COMPLETION:0.03703704"
TASK_150,MSRCPSP task 150,Source rawdata/MSRCPSP/GenRegular/200_20_512_10_A.def task 150,31,,MEDIUM,"TASK_139,TASK_59,TASK_22,TASK_147,TASK_78",Q0:2,"PROJECT_COMPLETION:0.00500000,Q0_DELIVERY_COMPLETION:0.03703704"
TASK_151,MSRCPSP task 151,Source rawdata/MSRCPSP/GenRegular/200_20_512_10_A.def task 151,30,,MEDIUM,"TASK_73,TASK_121,TASK_94,TASK_128,TASK_143",Q9:4,"PROJECT_COMPLETION:0.00500000,Q9_DELIVERY_COMPLETION:0.06250000"
TASK_152,MSRCPSP task 152,Source rawdata/MSRCPSP/GenRegular/200_20_512_10_A.def task 152,36,,MEDIUM,"TASK_47,TASK_118",Q3:3,"PROJECT_COMPLETION:0.00500000,Q3_DELIVERY_COMPLETION:0.04545455"
TASK_153,MSRCPSP task 153,Source rawdata/MSRCPSP/GenRegular/200_20_512_10_A.def task 153,10,,MEDIUM,TASK_78,Q0:4,"PROJECT_COMPLETION:0.00500000,Q0_DELIVERY_COMPLETION:0.03703704"
TASK_154,MSRCPSP task 154,Source rawdata/MSRCPSP/GenRegular/200_20_512_10_A.def task 154,31,,MEDIUM,"TASK_145,TASK_147,TASK_67,TASK_110,TASK_143",Q3:3,"PROJECT_COMPLETION:0.00500000,Q3_DELIVERY_COMPLETION:0.04545455"
TASK_155,MSRCPSP task 155,Source rawdata/MSRCPSP/GenRegular/200_20_512_10_A.def task 155,18,,MEDIUM,"TASK_53,TASK_61",Q0:2,"PROJECT_COMPLETION:0.00500000,Q0_DELIVERY_COMPLETION:0.03703704"
TASK_156,MSRCPSP task 156,Source rawdata/MSRCPSP/GenRegular/200_20_512_10_A.def task 156,29,,MEDIUM,"TASK_8,TASK_124,TASK_95,TASK_61",Q8:1,"PROJECT_COMPLETION:0.00500000,Q8_DELIVERY_COMPLETION:0.03225806"
TASK_157,MSRCPSP task 157,Source rawdata/MSRCPSP/GenRegular/200_20_512_10_A.def task 157,35,,MEDIUM,"TASK_130,TASK_155,TASK_109",Q3:3,"PROJECT_COMPLETION:0.00500000,Q3_DELIVERY_COMPLETION:0.04545455"
TASK_158,MSRCPSP task 158,Source rawdata/MSRCPSP/GenRegular/200_20_512_10_A.def task 158,19,,MEDIUM,"TASK_118,TASK_21,TASK_31,TASK_150,TASK_25,TASK_26,TASK_19",Q5:1,"PROJECT_COMPLETION:0.00500000,Q5_DELIVERY_COMPLETION:0.04761905"
TASK_159,MSRCPSP task 159,Source rawdata/MSRCPSP/GenRegular/200_20_512_10_A.def task 159,40,,MEDIUM,"TASK_30,TASK_122",Q9:1,"PROJECT_COMPLETION:0.00500000,Q9_DELIVERY_COMPLETION:0.06250000"
TASK_160,MSRCPSP task 160,Source rawdata/MSRCPSP/GenRegular/200_20_512_10_A.def task 160,21,,MEDIUM,"TASK_74,TASK_83,TASK_42,TASK_145,TASK_108,TASK_78",Q2:1,"PROJECT_COMPLETION:0.00500000,Q2_DELIVERY_COMPLETION:0.10000000"
TASK_161,MSRCPSP task 161,Source rawdata/MSRCPSP/GenRegular/200_20_512_10_A.def task 161,12,,MEDIUM,"TASK_107,TASK_89,TASK_60,TASK_32,TASK_128,TASK_159",Q7:4,"PROJECT_COMPLETION:0.00500000,Q7_DELIVERY_COMPLETION:0.04166667"
TASK_162,MSRCPSP task 162,Source rawdata/MSRCPSP/GenRegular/200_20_512_10_A.def task 162,12,,MEDIUM,"TASK_103,TASK_44,TASK_156,TASK_46",Q8:3,"PROJECT_COMPLETION:0.00500000,Q8_DELIVERY_COMPLETION:0.03225806"
TASK_163,MSRCPSP task 163,Source rawdata/MSRCPSP/GenRegular/200_20_512_10_A.def task 163,14,,MEDIUM,"TASK_35,TASK_49,TASK_130,TASK_73",Q5:2,"PROJECT_COMPLETION:0.00500000,Q5_DELIVERY_COMPLETION:0.04761905"
TASK_164,MSRCPSP task 164,Source rawdata/MSRCPSP/GenRegular/200_20_512_10_A.def task 164,10,,MEDIUM,"TASK_50,TASK_10,TASK_56,TASK_102,TASK_150",Q2:3,"PROJECT_COMPLETION:0.00500000,Q2_DELIVERY_COMPLETION:0.10000000"
TASK_165,MSRCPSP task 165,Source rawdata/MSRCPSP/GenRegular/200_20_512_10_A.def task 165,21,,MEDIUM,"TASK_112,TASK_77,TASK_61,TASK_29,TASK_87,TASK_85",Q7:1,"PROJECT_COMPLETION:0.00500000,Q7_DELIVERY_COMPLETION:0.04166667"
TASK_166,MSRCPSP task 166,Source rawdata/MSRCPSP/GenRegular/200_20_512_10_A.def task 166,10,,MEDIUM,TASK_41,Q8:4,"PROJECT_COMPLETION:0.00500000,Q8_DELIVERY_COMPLETION:0.03225806"
TASK_167,MSRCPSP task 167,Source rawdata/MSRCPSP/GenRegular/200_20_512_10_A.def task 167,23,,MEDIUM,"TASK_25,TASK_22,TASK_125,TASK_53,TASK_155,TASK_96",Q3:3,"PROJECT_COMPLETION:0.00500000,Q3_DELIVERY_COMPLETION:0.04545455"
TASK_168,MSRCPSP task 168,Source rawdata/MSRCPSP/GenRegular/200_20_512_10_A.def task 168,27,,MEDIUM,"TASK_105,TASK_98,TASK_89,TASK_34",Q4:1,"PROJECT_COMPLETION:0.00500000,Q4_DELIVERY_COMPLETION:0.04166667"
TASK_169,MSRCPSP task 169,Source rawdata/MSRCPSP/GenRegular/200_20_512_10_A.def task 169,11,,MEDIUM,"TASK_153,TASK_40,TASK_161,TASK_85,TASK_136",Q6:2,"PROJECT_COMPLETION:0.00500000,Q6_DELIVERY_COMPLETION:0.06250000"
TASK_170,MSRCPSP task 170,Source rawdata/MSRCPSP/GenRegular/200_20_512_10_A.def task 170,11,,MEDIUM,"TASK_68,TASK_152,TASK_91,TASK_12,TASK_102,TASK_63",Q1:3,"PROJECT_COMPLETION:0.00500000,Q1_DELIVERY_COMPLETION:0.11111111"
TASK_171,MSRCPSP task 171,Source rawdata/MSRCPSP/GenRegular/200_20_512_10_A.def task 171,9,,MEDIUM,"TASK_152,TASK_125,TASK_124,TASK_68",Q5:1,"PROJECT_COMPLETION:0.00500000,Q5_DELIVERY_COMPLETION:0.04761905"
TASK_172,MSRCPSP task 172,Source rawdata/MSRCPSP/GenRegular/200_20_512_10_A.def task 172,30,,MEDIUM,"TASK_7,TASK_2,TASK_79",Q0:1,"PROJECT_COMPLETION:0.00500000,Q0_DELIVERY_COMPLETION:0.03703704"
TASK_173,MSRCPSP task 173,Source rawdata/MSRCPSP/GenRegular/200_20_512_10_A.def task 173,23,,MEDIUM,"TASK_88,TASK_111,TASK_125,TASK_81,TASK_36",Q8:3,"PROJECT_COMPLETION:0.00500000,Q8_DELIVERY_COMPLETION:0.03225806"
TASK_174,MSRCPSP task 174,Source rawdata/MSRCPSP/GenRegular/200_20_512_10_A.def task 174,27,,MEDIUM,TASK_98,Q0:1,"PROJECT_COMPLETION:0.00500000,Q0_DELIVERY_COMPLETION:0.03703704"
TASK_175,MSRCPSP task 175,Source rawdata/MSRCPSP/GenRegular/200_20_512_10_A.def task 175,35,,MEDIUM,"TASK_109,TASK_146,TASK_70,TASK_170,TASK_113",Q6:3,"PROJECT_COMPLETION:0.00500000,Q6_DELIVERY_COMPLETION:0.06250000"
TASK_176,MSRCPSP task 176,Source rawdata/MSRCPSP/GenRegular/200_20_512_10_A.def task 176,27,,MEDIUM,TASK_48,Q9:2,"PROJECT_COMPLETION:0.00500000,Q9_DELIVERY_COMPLETION:0.06250000"
TASK_177,MSRCPSP task 177,Source rawdata/MSRCPSP/GenRegular/200_20_512_10_A.def task 177,30,,MEDIUM,TASK_87,Q2:2,"PROJECT_COMPLETION:0.00500000,Q2_DELIVERY_COMPLETION:0.10000000"
TASK_178,MSRCPSP task 178,Source rawdata/MSRCPSP/GenRegular/200_20_512_10_A.def task 178,23,,MEDIUM,"TASK_100,TASK_140,TASK_104,TASK_174",Q0:2,"PROJECT_COMPLETION:0.00500000,Q0_DELIVERY_COMPLETION:0.03703704"
TASK_179,MSRCPSP task 179,Source rawdata/MSRCPSP/GenRegular/200_20_512_10_A.def task 179,40,,MEDIUM,"TASK_48,TASK_30,TASK_146",Q3:3,"PROJECT_COMPLETION:0.00500000,Q3_DELIVERY_COMPLETION:0.04545455"
TASK_180,MSRCPSP task 180,Source rawdata/MSRCPSP/GenRegular/200_20_512_10_A.def task 180,13,,MEDIUM,"TASK_158,TASK_112,TASK_49,TASK_77,TASK_20,TASK_167,TASK_33",Q5:1,"PROJECT_COMPLETION:0.00500000,Q5_DELIVERY_COMPLETION:0.04761905"
TASK_181,MSRCPSP task 181,Source rawdata/MSRCPSP/GenRegular/200_20_512_10_A.def task 181,38,,MEDIUM,"TASK_93,TASK_13,TASK_138,TASK_1,TASK_31,TASK_78,TASK_110",Q7:3,"PROJECT_COMPLETION:0.00500000,Q7_DELIVERY_COMPLETION:0.04166667"
TASK_182,MSRCPSP task 182,Source rawdata/MSRCPSP/GenRegular/200_20_512_10_A.def task 182,15,,MEDIUM,"TASK_36,TASK_117,TASK_89",Q7:3,"PROJECT_COMPLETION:0.00500000,Q7_DELIVERY_COMPLETION:0.04166667"
TASK_183,MSRCPSP task 183,Source rawdata/MSRCPSP/GenRegular/200_20_512_10_A.def task 183,11,,MEDIUM,"TASK_174,TASK_41,TASK_109",Q8:2,"PROJECT_COMPLETION:0.00500000,Q8_DELIVERY_COMPLETION:0.03225806"
TASK_184,MSRCPSP task 184,Source rawdata/MSRCPSP/GenRegular/200_20_512_10_A.def task 184,37,,MEDIUM,"TASK_165,TASK_133,TASK_42",Q6:2,"PROJECT_COMPLETION:0.00500000,Q6_DELIVERY_COMPLETION:0.06250000"
TASK_185,MSRCPSP task 185,Source rawdata/MSRCPSP/GenRegular/200_20_512_10_A.def task 185,16,,MEDIUM,"TASK_98,TASK_6,TASK_37,TASK_24,TASK_83",Q8:4,"PROJECT_COMPLETION:0.00500000,Q8_DELIVERY_COMPLETION:0.03225806"
TASK_186,MSRCPSP task 186,Source rawdata/MSRCPSP/GenRegular/200_20_512_10_A.def task 186,16,,MEDIUM,"TASK_137,TASK_40,TASK_55",Q5:3,"PROJECT_COMPLETION:0.00500000,Q5_DELIVERY_COMPLETION:0.04761905"
TASK_187,MSRCPSP task 187,Source rawdata/MSRCPSP/GenRegular/200_20_512_10_A.def task 187,12,,MEDIUM,"TASK_100,TASK_177,TASK_74,TASK_121,TASK_4",Q8:2,"PROJECT_COMPLETION:0.00500000,Q8_DELIVERY_COMPLETION:0.03225806"
TASK_188,MSRCPSP task 188,Source rawdata/MSRCPSP/GenRegular/200_20_512_10_A.def task 188,38,,MEDIUM,TASK_96,Q3:2,"PROJECT_COMPLETION:0.00500000,Q3_DELIVERY_COMPLETION:0.04545455"
TASK_189,MSRCPSP task 189,Source rawdata/MSRCPSP/GenRegular/200_20_512_10_A.def task 189,20,,MEDIUM,"TASK_69,TASK_147,TASK_148,TASK_106,TASK_155",Q0:1,"PROJECT_COMPLETION:0.00500000,Q0_DELIVERY_COMPLETION:0.03703704"
TASK_190,MSRCPSP task 190,Source rawdata/MSRCPSP/GenRegular/200_20_512_10_A.def task 190,36,,MEDIUM,"TASK_102,TASK_23",Q2:2,"PROJECT_COMPLETION:0.00500000,Q2_DELIVERY_COMPLETION:0.10000000"
TASK_191,MSRCPSP task 191,Source rawdata/MSRCPSP/GenRegular/200_20_512_10_A.def task 191,38,,MEDIUM,TASK_133,Q7:1,"PROJECT_COMPLETION:0.00500000,Q7_DELIVERY_COMPLETION:0.04166667"
TASK_192,MSRCPSP task 192,Source rawdata/MSRCPSP/GenRegular/200_20_512_10_A.def task 192,16,,MEDIUM,"TASK_170,TASK_157,TASK_108,TASK_38,TASK_143,TASK_37,TASK_88,TASK_128",Q4:4,"PROJECT_COMPLETION:0.00500000,Q4_DELIVERY_COMPLETION:0.04166667"
TASK_193,MSRCPSP task 193,Source rawdata/MSRCPSP/GenRegular/200_20_512_10_A.def task 193,31,,MEDIUM,"TASK_20,TASK_35,TASK_154,TASK_166,TASK_171,TASK_137,TASK_3",Q5:2,"PROJECT_COMPLETION:0.00500000,Q5_DELIVERY_COMPLETION:0.04761905"
TASK_194,MSRCPSP task 194,Source rawdata/MSRCPSP/GenRegular/200_20_512_10_A.def task 194,30,,MEDIUM,"TASK_60,TASK_151,TASK_79,TASK_141,TASK_22,TASK_136,TASK_128,TASK_9,TASK_32",Q4:4,"PROJECT_COMPLETION:0.00500000,Q4_DELIVERY_COMPLETION:0.04166667"
TASK_195,MSRCPSP task 195,Source rawdata/MSRCPSP/GenRegular/200_20_512_10_A.def task 195,9,,MEDIUM,"TASK_184,TASK_59,TASK_32",Q9:2,"PROJECT_COMPLETION:0.00500000,Q9_DELIVERY_COMPLETION:0.06250000"
TASK_196,MSRCPSP task 196,Source rawdata/MSRCPSP/GenRegular/200_20_512_10_A.def task 196,18,,MEDIUM,"TASK_38,TASK_131,TASK_6,TASK_96",Q5:1,"PROJECT_COMPLETION:0.00500000,Q5_DELIVERY_COMPLETION:0.04761905"
TASK_197,MSRCPSP task 197,Source rawdata/MSRCPSP/GenRegular/200_20_512_10_A.def task 197,17,,MEDIUM,"TASK_1,TASK_157,TASK_80,TASK_52,TASK_137,TASK_31",Q2:3,"PROJECT_COMPLETION:0.00500000,Q2_DELIVERY_COMPLETION:0.10000000"
TASK_198,MSRCPSP task 198,Source rawdata/MSRCPSP/GenRegular/200_20_512_10_A.def task 198,35,,MEDIUM,TASK_32,Q0:4,"PROJECT_COMPLETION:0.00500000,Q0_DELIVERY_COMPLETION:0.03703704"
TASK_199,MSRCPSP task 199,Source rawdata/MSRCPSP/GenRegular/200_20_512_10_A.def task 199,28,,MEDIUM,"TASK_42,TASK_149,TASK_17,TASK_46,TASK_100",Q4:4,"PROJECT_COMPLETION:0.00500000,Q4_DELIVERY_COMPLETION:0.04166667"
TASK_200,MSRCPSP task 200,Source rawdata/MSRCPSP/GenRegular/200_20_512_10_A.def task 200,36,,MEDIUM,"TASK_7,TASK_193,TASK_118,TASK_161,TASK_12,TASK_62",Q3:3,"PROJECT_COMPLETION:0.00500000,Q3_DELIVERY_COMPLETION:0.04545455"
