taskCode,taskName,description,estimatedHours,deadline,priority,dependencies,requiredSkills,kpiImpacts
TASK_113,MSRCPSP task 113,Source rawdata/MSRCPSP/GenRegular/200_40_512_10_A.def task 113,14,,MEDIUM,"TASK_13,TASK_25,TASK_80",Q1:2,"PROJECT_COMPLETION:0.00500000,Q1_DELIVERY_COMPLETION:0.04545455"
TASK_114,MSRCPSP task 114,Source rawdata/MSRCPSP/GenRegular/200_40_512_10_A.def task 114,35,,MEDIUM,TASK_103,Q0:1,"PROJECT_COMPLETION:0.00500000,Q0_DELIVERY_COMPLETION:0.05882353"
TASK_115,MSRCPSP task 115,Source rawdata/MSRCPSP/GenRegular/200_40_512_10_A.def task 115,15,,MEDIUM,"TASK_88,TASK_114,TASK_45",Q9:3,"PROJECT_COMPLETION:0.00500000,Q9_DELIVERY_COMPLETION:0.03703704"
TASK_116,MSRCPSP task 116,Source rawdata/MSRCPSP/GenRegular/200_40_512_10_A.def task 116,36,,MEDIUM,TASK_13,Q9:2,"PROJECT_COMPLETION:0.00500000,Q9_DELIVERY_COMPLETION:0.03703704"
TASK_117,MSRCPSP task 117,Source rawdata/MSRCPSP/GenRegular/200_40_512_10_A.def task 117,33,,MEDIUM,"TASK_61,TASK_83",Q0:3,"PROJECT_COMPLETION:0.00500000,Q0_DELIVERY_COMPLETION:0.05882353"
TASK_118,MSRCPSP task 118,Source rawdata/MSRCPSP/GenRegular/200_40_512_10_A.def task 118,14,,MEDIUM,"TASK_100,TASK_16,TASK_44,TASK_8,TASK_47,TASK_108,TASK_29",Q8:1,"PROJECT_COMPLETION:0.00500000,Q8_DELIVERY_COMPLETION:0.06666667"
TASK_119,MSRCPSP task 119,Source rawdata/MSRCPSP/GenRegular/200_40_512_10_A.def task 119,13,,MEDIUM,"TASK_116,TASK_62,TASK_11,TASK_82,TASK_79,TASK_95,TASK_108",Q3:3,"PROJECT_COMPLETION:0.00500000,Q3_DELIVERY_COMPLETION:0.07692308"
TASK_120,MSRCPSP task 120,Source rawdata/MSRCPSP/GenRegular/200_40_512_10_A.def task 120,13,,MEDIUM,TASK_103,Q3:2,"PROJECT_COMPLETION:0.00500000,Q3_DELIVERY_COMPLETION:0.07692308"
TASK_121,MSRCPSP task 121,Source rawdata/MSRCPSP/GenRegular/200_40_512_10_A.def task 121,16,,MEDIUM,"TASK_23,TASK_74,TASK_25,TASK_1,TASK_11",Q4:3,"PROJECT_COMPLETION:0.00500000,Q4_DELIVERY_COMPLETION:0.04166667"
TASK_122,MSRCPSP task 122,Source rawdata/MSRCPSP/GenRegular/200_40_512_10_A.def task 122,26,,MEDIUM,TASK_86,Q6:2,"PROJECT_COMPLETION:0.00500000,Q6_DELIVERY_COMPLETION:0.04166667"
TASK_123,MSRCPSP task 123,Source rawdata/MSRCPSP/GenRegular/200_40_512_10_A.def task 123,23,,MEDIUM,"TASK_96,TASK_1",Q4:4,"PROJECT_COMPLETION:0.00500000,Q4_DELIVERY_COMPLETION:0.04166667"
TASK_124,MSRCPSP task 124,Source rawdata/MSRCPSP/GenRegular/200_40_512_10_A.def task 124,25,,MEDIUM,"TASK_51,TASK_43,TASK_17",Q6:3,"PROJECT_COMPLETION:0.00500000,Q6_DELIVERY_COMPLETION:0.04166667"
TASK_125,MSRCPSP task 125,Source rawdata/MSRCPSP/GenRegular/200_40_512_10_A.def task 125,17,,MEDIUM,"TASK_99,TASK_64,TASK_109,TASK_80,TASK_115,TASK_92",Q9:1,"PROJECT_COMPLETION:0.00500000,Q9_DELIVERY_COMPLETION:0.03703704"
TASK_126,MSRCPSP task 126,Source rawdata/MSRCPSP/GenRegular/200_40_512_10_A.def task 126,28,,MEDIUM,"TASK_110,TASK_7,TASK_11,TASK_88",Q3:2,"PROJECT_COMPLETION:0.00500000,Q3_DELIVERY_COMPLETION:0.07692308"
TASK_127,MSRCPSP task 127,Source rawdata/MSRCPSP/GenRegular/200_40_512_10_A.def task 127,28,,MEDIUM,"TASK_83,TASK_79,TASK_73,TASK_41",Q7:2,"PROJECT_COMPLETION:0.00500000,Q7_DELIVERY_COMPLETION:0.05882353"
TASK_128,MSRCPSP task 128,Source rawdata/MSRCPSP/GenRegular/200_40_512_10_A.def task 128,34,,MEDIUM,"TASK_116,TASK_1,TASK_75,TASK_120",Q9:1,"PROJECT_COMPLETION:0.00500000,Q9_DELIVERY_COMPLETION:0.03703704"
TASK_129,MSRCPSP task 129,Source rawdata/MSRCPSP/GenRegular/200_40_512_10_A.def task 129,16,,MEDIUM,TASK_83,Q7:1,"PROJECT_COMPLETION:0.00500000,Q7_DELIVERY_COMPLETION:0.05882353"
TASK_130,MSRCPSP task 130,Source rawdata/MSRCPSP/GenRegular/200_40_512_10_A.def task 130,38,,MEDIUM,"TASK_49,TASK_108,TASK_114",Q2:3,"PROJECT_COMPLETION:0.00500000,Q2_DELIVERY_COMPLETION:0.04166667"
TASK_131,MSRCPSP task 131,Source rawdata/MSRCPSP/GenRegular/200_40_512_10_A.def task 131,11,,MEDIUM,"TASK_130,TASK_56",Q6:3,"PROJECT_COMPLETION:0.00500000,Q6_DELIVERY_COMPLETION:0.04166667"
TASK_132,MSRCPSP task 132,Source rawdata/MSRCPSP/GenRegular/200_40_512_10_A.def task 132,22,,MEDIUM,TASK_2,Q2:4,"PROJECT_COMPLETION:0.00500000,Q2_DELIVERY_COMPLETION:0.04166667"
TASK_133,MSRCPSP task 133,Source rawdata/MSRCPSP/GenRegular/200_40_512_10_A.def task 133,14,,MEDIUM,"TASK_19,TASK_67,TASK_49,TASK_32",Q9:4,"PROJECT_COMPLETION:0.00500000,Q9_DELIVERY_COMPLETION:0.03703704"
TASK_134,MSRCPSP task 134,Source rawdata/MSRCPSP/GenRegular/200_40_512_10_A.def task 134,34,,MEDIUM,"TASK_92,TASK_115,TASK_128,TASK_21,TASK_12",Q9:4,"PROJECT_COMPLETION:0.00500000,Q9_DELIVERY_COMPLETION:0.03703704"
TASK_135,MSRCPSP task 135,Source rawdata/MSRCPSP/GenRegular/200_40_512_10_A.def task 135,31,,MEDIUM,"TASK_11,TASK_18,TASK_84",Q2:2,"PROJECT_COMPLETION:0.00500000,Q2_DELIVERY_COMPLETION:0.04166667"
TASK_136,MSRCPSP task 136,Source rawdata/MSRCPSP/GenRegular/200_40_512_10_A.def task 136,40,,MEDIUM,"TASK_26,TASK_68,TASK_41,TASK_16,TASK_124",Q2:4,"PROJECT_COMPLETION:0.00500000,Q2_DELIVERY_COMPLETION:0.04166667"
TASK_137,MSRCPSP task 137,Source rawdata/MSRCPSP/GenRegular/200_40_512_10_A.def task 137,20,,MEDIUM,"TASK_126,TASK_21,TASK_120",Q5:2,"PROJECT_COMPLETION:0.00500000,Q5_DELIVERY_COMPLETION:0.05882353"
TASK_138,MSRCPSP task 138,Source rawdata/MSRCPSP/GenRegular/200_40_512_10_A.def task 138,20,,MEDIUM,"TASK_43,TASK_32,TASK_134,TASK_135",Q3:1,"PROJECT_COMPLETION:0.00500000,Q3_DELIVERY_COMPLETION:0.07692308"
TASK_139,MSRCPSP task 139,Source rawdata/MSRCPSP/GenRegular/200_40_512_10_A.def task 139,30,,MEDIUM,"TASK_20,TASK_78",Q4:1,"PROJECT_COMPLETION:0.00500000,Q4_DELIVERY_COMPLETION:0.04166667"
TASK_140,MSRCPSP task 140,Source rawdata/MSRCPSP/GenRegular/200_40_512_10_A.def task 140,24,,MEDIUM,"TASK_47,TASK_100,TASK_40,TASK_7,TASK_35,TASK_83,TASK_14,TASK_19,TASK_107",Q0:2,"PROJECT_COMPLETION:0.00500000,Q0_DELIVERY_COMPLETION:0.05882353"
TASK_141,MSRCPSP task 141,Source rawdata/MSRCPSP/GenRegular/200_40_512_10_A.def task 141,22,,MEDIUM,TASK_130,Q9:2,"PROJECT_COMPLETION:0.00500000,Q9_DELIVERY_COMPLETION:0.03703704"
TASK_142,MSRCPSP task 142,Source rawdata/MSRCPSP/GenRegular/200_40_512_10_A.def task 142,24,,MEDIUM,"TASK_52,TASK_66,TASK_44,TASK_113",Q1:4,"PROJECT_COMPLETION:0.00500000,Q1_DELIVERY_COMPLETION:0.04545455"
TASK_143,MSRCPSP task 143,Source rawdata/MSRCPSP/GenRegular/200_40_512_10_A.def task 143,22,,MEDIUM,"TASK_139,TASK_119,TASK_117,TASK_106,TASK_63",Q9:3,"PROJECT_COMPLETION:0.00500000,Q9_DELIVERY_COMPLETION:0.03703704"
TASK_144,MSRCPSP task 144,Source rawdata/MSRCPSP/GenRegular/200_40_512_10_A.def task 144,25,,MEDIUM,"TASK_79,TASK_53,TASK_14,TASK_27",Q5:1,"PROJECT_COMPLETION:0.00500000,Q5_DELIVERY_COMPLETION:0.05882353"
TASK_145,MSRCPSP task 145,Source rawdata/MSRCPSP/GenRegular/200_40_512_10_A.def task 145,26,,MEDIUM,TASK_4,Q1:1,"PROJECT_COMPLETION:0.00500000,Q1_DELIVERY_COMPLETION:0.04545455"
TASK_146,MSRCPSP task 146,Source rawdata/MSRCPSP/GenRegular/200_40_512_10_A.def task 146,36,,MEDIUM,"TASK_104,TASK_139,TASK_3,TASK_145",Q4:1,"PROJECT_COMPLETION:0.00500000,Q4_DELIVERY_COMPLETION:0.04166667"
TASK_147,MSRCPSP task 147,Source rawdata/MSRCPSP/GenRegular/200_40_512_10_A.def task 147,11,,MEDIUM,"TASK_79,TASK_84,TASK_86,TASK_102",Q4:4,"PROJECT_COMPLETION:0.00500000,Q4_DELIVERY_COMPLETION:0.04166667"
TASK_148,MSRCPSP task 148,Source rawdata/MSRCPSP/GenRegular/200_40_512_10_A.def task 148,27,,MEDIUM,"TASK_97,TASK_80,TASK_34,TASK_24,TASK_136",Q9:3,"PROJECT_COMPLETION:0.00500000,Q9_DELIVERY_COMPLETION:0.03703704"
TASK_149,MSRCPSP task 149,Source rawdata/MSRCPSP/GenRegular/200_40_512_10_A.def task 149,29,,MEDIUM,"TASK_58,TASK_63,TASK_96,TASK_82,TASK_37,TASK_28,TASK_105,TASK_135",Q3:4,"PROJECT_COMPLETION:0.00500000,Q3_DELIVERY_COMPLETION:0.07692308"
TASK_150,MSRCPSP task 150,Source rawdata/MSRCPSP/GenRegular/200_40_512_10_A.def task 150,37,,MEDIUM,"TASK_133,TASK_130,TASK_86,TASK_87,TASK_98,TASK_59",Q5:4,"PROJECT_COMPLETION:0.00500000,Q5_DELIVERY_COMPLETION:0.05882353"
TASK_151,MSRCPSP task 151,Source rawdata/MSRCPSP/GenRegular/200_40_512_10_A.def task 151,29,,MEDIUM,"TASK_138,TASK_45,TASK_142,TASK_14,TASK_15,TASK_136,TASK_46",Q1:4,"PROJECT_COMPLETION:0.00500000,Q1_DELIVERY_COMPLETION:0.04545455"
TASK_152,MSRCPSP task 152,Source rawdata/MSRCPSP/GenRegular/200_40_512_10_A.def task 152,36,,MEDIUM,"TASK_26,TASK_87",Q1:1,"PROJECT_COMPLETION:0.00500000,Q1_DELIVERY_COMPLETION:0.04545455"
TASK_153,MSRCPSP task 153,Source rawdata/MSRCPSP/GenRegular/200_40_512_10_A.def task 153,12,,MEDIUM,"TASK_43,TASK_9,TASK_8",Q3:2,"PROJECT_COMPLETION:0.00500000,Q3_DELIVERY_COMPLETION:0.07692308"
TASK_154,MSRCPSP task 154,Source rawdata/MSRCPSP/GenRegular/200_40_512_10_A.def task 154,12,,MEDIUM,"TASK_38,TASK_85,TASK_132,TASK_25,TASK_42",Q6:1,"PROJECT_COMPLETION:0.00500000,Q6_DELIVERY_COMPLETION:0.04166667"
TASK_155,MSRCPSP task 155,Source rawdata/MSRCPSP/GenRegular/200_40_512_10_A.def task 155,35,,MEDIUM,"TASK_68,TASK_124,TASK_152,TASK_154,TASK_14,TASK_141,TASK_18",Q6:1,"PROJECT_COMPLETION:0.00500000,Q6_DELIVERY_COMPLETION:0.04166667"
TASK_156,MSRCPSP task 156,Source rawdata/MSRCPSP/GenRegular/200_40_512_10_A.def task 156,40,,MEDIUM,"TASK_109,TASK_87,TASK_132",Q6:1,"PROJECT_COMPLETION:0.00500000,Q6_DELIVERY_COMPLETION:0.04166667"
TASK_157,MSRCPSP task 157,Source rawdata/MSRCPSP/GenRegular/200_40_512_10_A.def task 157,33,,MEDIUM,"TASK_35,TASK_100,TASK_65",Q0:1,"PROJECT_COMPLETION:0.00500000,Q0_DELIVERY_COMPLETION:0.05882353"
TASK_158,MSRCPSP task 158,Source rawdata/MSRCPSP/GenRegular/200_40_512_10_A.def task 158,31,,MEDIUM,"TASK_10,TASK_65,TASK_56,TASK_130,TASK_36,TASK_1",Q7:2,"PROJECT_COMPLETION:0.00500000,Q7_DELIVERY_COMPLETION:0.05882353"
TASK_159,MSRCPSP task 159,Source rawdata/MSRCPSP/GenRegular/200_40_512_10_A.def task 159,14,,MEDIUM,"TASK_52,TASK_58",Q3:1,"PROJECT_COMPLETION:0.00500000,Q3_DELIVERY_COMPLETION:0.07692308"
TASK_160,MSRCPSP task 160,Source rawdata/MSRCPSP/GenRegular/200_40_512_10_A.def task 160,34,,MEDIUM,"TASK_16,TASK_124,TASK_142",Q5:2,"PROJECT_COMPLETION:0.00500000,Q5_DELIVERY_COMPLETION:0.05882353"
TASK_161,MSRCPSP task 161,Source rawdata/MSRCPSP/GenRegular/200_40_512_10_A.def task 161,33,,MEDIUM,TASK_1,Q3:1,"PROJECT_COMPLETION:0.00500000,Q3_DELIVERY_COMPLETION:0.07692308"
TASK_162,MSRCPSP task 162,Source rawdata/MSRCPSP/GenRegular/200_40_512_10_A.def task 162,10,,MEDIUM,"TASK_127,TASK_139,TASK_87,TASK_64",Q1:3,"PROJECT_COMPLETION:0.00500000,Q1_DELIVERY_COMPLETION:0.04545455"
TASK_163,MSRCPSP task 163,Source rawdata/MSRCPSP/GenRegular/200_40_512_10_A.def task 163,10,,MEDIUM,"TASK_127,TASK_5,TASK_42,TASK_45,TASK_66,TASK_41",Q2:1,"PROJECT_COMPLETION:0.00500000,Q2_DELIVERY_COMPLETION:0.04166667"
TASK_164,MSRCPSP task 164,Source rawdata/MSRCPSP/GenRegular/200_40_512_10_A.def task 164,14,,MEDIUM,,Q5:1,"PROJECT_COMPLETION:0.00500000,Q5_DELIVERY_COMPLETION:0.05882353"
TASK_165,MSRCPSP task 165,Source rawdata/MSRCPSP/GenRegular/200_40_512_10_A.def task 165,12,,MEDIUM,"TASK_8,TASK_147,TASK_156,TASK_28,TASK_54,TASK_135,TASK_159",Q9:1,"PROJECT_COMPLETION:0.00500000,Q9_DELIVERY_COMPLETION:0.03703704"
TASK_166,MSRCPSP task 166,Source rawdata/MSRCPSP/GenRegular/200_40_512_10_A.def task 166,34,,MEDIUM,"TASK_91,TASK_72,TASK_60",Q9:1,"PROJECT_COMPLETION:0.00500000,Q9_DELIVERY_COMPLETION:0.03703704"
TASK_167,MSRCPSP task 167,Source rawdata/MSRCPSP/GenRegular/200_40_512_10_A.def task 167,27,,MEDIUM,"TASK_22,TASK_81,TASK_128,TASK_21",Q2:2,"PROJECT_COMPLETION:0.00500000,Q2_DELIVERY_COMPLETION:0.04166667"
TASK_168,MSRCPSP task 168,Source rawdata/MSRCPSP/GenRegular/200_40_512_10_A.def task 168,28,,MEDIUM,"TASK_13,TASK_132,TASK_136,TASK_43",Q6:4,"PROJECT_COMPLETION:0.00500000,Q6_DELIVERY_COMPLETION:0.04166667"
TASK_169,MSRCPSP task 169,Source rawdata/MSRCPSP/GenRegular/200_40_512_10_A.def task 169,20,,MEDIUM,,Q4:3,"PROJECT_COMPLETION:0.00500000,Q4_DELIVERY_COMPLETION:0.04166667"
TASK_170,MSRCPSP task 170,Source rawdata/MSRCPSP/GenRegular/200_40_512_10_A.def task 170,23,,MEDIUM,"TASK_42,TASK_164,TASK_70,TASK_96,TASK_133,TASK_120",Q1:3,"PROJECT_COMPLETION:0.00500000,Q1_DELIVERY_COMPLETION:0.04545455"
TASK_171,MSRCPSP task 171,Source rawdata/MSRCPSP/GenRegular/200_40_512_10_A.def task 171,22,,MEDIUM,"TASK_22,TASK_148,TASK_45,TASK_36,TASK_99,TASK_129",Q4:2,"PROJECT_COMPLETION:0.00500000,Q4_DELIVERY_COMPLETION:0.04166667"
TASK_172,MSRCPSP task 172,Source rawdata/MSRCPSP/GenRegular/200_40_512_10_A.def task 172,17,,MEDIUM,"TASK_60,TASK_3,TASK_9,TASK_110",Q9:4,"PROJECT_COMPLETION:0.00500000,Q9_DELIVERY_COMPLETION:0.03703704"
TASK_173,MSRCPSP task 173,Source rawdata/MSRCPSP/GenRegular/200_40_512_10_A.def task 173,22,,MEDIUM,"TASK_165,TASK_64,TASK_110,TASK_122",Q9:3,"PROJECT_COMPLETION:0.00500000,Q9_DELIVERY_COMPLETION:0.03703704"
TASK_174,MSRCPSP task 174,Source rawdata/MSRCPSP/GenRegular/200_40_512_10_A.def task 174,14,,MEDIUM,"TASK_63,TASK_3",Q6:3,"PROJECT_COMPLETION:0.00500000,Q6_DELIVERY_COMPLETION:0.04166667"
TASK_175,MSRCPSP task 175,Source rawdata/MSRCPSP/GenRegular/200_40_512_10_A.def task 175,19,,MEDIUM,"TASK_173,TASK_28",Q1:4,"PROJECT_COMPLETION:0.00500000,Q1_DELIVERY_COMPLETION:0.04545455"
TASK_176,MSRCPSP task 176,Source rawdata/MSRCPSP/GenRegular/200_40_512_10_A.def task 176,33,,MEDIUM,"TASK_7,TASK_13,TASK_105,TASK_174,TASK_58",Q4:2,"PROJECT_COMPLETION:0.00500000,Q4_DELIVERY_COMPLETION:0.04166667"
TASK_177,MSRCPSP task 177,Source rawdata/MSRCPSP/GenRegular/200_40_512_10_A.def task 177,16,,MEDIUM,"TASK_151,TASK_85,TASK_9,TASK_111,TASK_164,TASK_108,TASK_162,TASK_16,TASK_121",Q0:1,"PROJECT_COMPLETION:0.00500000,Q0_DELIVERY_COMPLETION:0.05882353"
TASK_178,MSRCPSP task 178,Source rawdata/MSRCPSP/GenRegular/200_40_512_10_A.def task 178,35,,MEDIUM,"TASK_27,TASK_96,TASK_173,TASK_50,TASK_11,TASK_46",Q4:1,"PROJECT_COMPLETION:0.00500000,Q4_DELIVERY_COMPLETION:0.04166667"
TASK_179,MSRCPSP task 179,Source rawdata/MSRCPSP/GenRegular/200_40_512_10_A.def task 179,36,,MEDIUM,"TASK_169,TASK_19,TASK_33",Q1:2,"PROJECT_COMPLETION:0.00500000,Q1_DELIVERY_COMPLETION:0.04545455"
TASK_180,MSRCPSP task 180,Source rawdata/MSRCPSP/GenRegular/200_40_512_10_A.def task 180,22,,MEDIUM,"TASK_61,TASK_73",Q8:4,"PROJECT_COMPLETION:0.00500000,Q8_DELIVERY_COMPLETION:0.06666667"
TASK_181,MSRCPSP task 181,Source rawdata/MSRCPSP/GenRegular/200_40_512_10_A.def task 181,30,,MEDIUM,"TASK_1,TASK_47,TASK_123,TASK_18,TASK_44",Q7:3,"PROJECT_COMPLETION:0.00500000,Q7_DELIVERY_COMPLETION:0.05882353"
TASK_182,MSRCPSP task 182,Source rawdata/MSRCPSP/GenRegular/200_40_512_10_A.def task 182,32,,MEDIUM,"TASK_96,TASK_144",Q2:2,"PROJECT_COMPLETION:0.00500000,Q2_DELIVERY_COMPLETION:0.04166667"
TASK_183,MSRCPSP task 183,Source rawdata/MSRCPSP/GenRegular/200_40_512_10_A.def task 183,36,,MEDIUM,"TASK_87,TASK_102,TASK_146,TASK_3,TASK_46",Q2:2,"PROJECT_COMPLETION:0.00500000,Q2_DELIVERY_COMPLETION:0.04166667"
TASK_184,MSRCPSP task 184,Source rawdata/MSRCPSP/GenRegular/200_40_512_10_A.def task 184,14,,MEDIUM,"TASK_144,TASK_147,TASK_38",Q5:3,"PROJECT_COMPLETION:0.00500000,Q5_DELIVERY_COMPLETION:0.05882353"
TASK_185,MSRCPSP task 185,Source rawdata/MSRCPSP/GenRegular/200_40_512_10_A.def task 185,20,,MEDIUM,"TASK_178,TASK_166,TASK_175,TASK_11,TASK_124,TASK_36,TASK_163,TASK_146",Q9:2,"PROJECT_COMPLETION:0.00500000,Q9_DELIVERY_COMPLETION:0.03703704"
TASK_186,MSRCPSP task 186,Source rawdata/MSRCPSP/GenRegular/200_40_512_10_A.def task 186,38,,MEDIUM,"TASK_146,TASK_143,TASK_115",Q0:2,"PROJECT_COMPLETION:0.00500000,Q0_DELIVERY_COMPLETION:0.05882353"
TASK_187,MSRCPSP task 187,Source rawdata/MSRCPSP/GenRegular/200_40_512_10_A.def task 187,18,,MEDIUM,"TASK_77,TASK_73,TASK_29",Q5:3,"PROJECT_COMPLETION:0.00500000,Q5_DELIVERY_COMPLETION:0.05882353"
TASK_188,MSRCPSP task 188,Source rawdata/MSRCPSP/GenRegular/200_40_512_10_A.def task 188,28,,MEDIUM,"TASK_73,TASK_165",Q8:4,"PROJECT_COMPLETION:0.00500000,Q8_DELIVERY_COMPLETION:0.06666667"
TASK_189,MSRCPSP task 189,Source rawdata/MSRCPSP/GenRegular/200_40_512_10_A.def task 189,28,,MEDIUM,"TASK_143,TASK_47,TASK_28,TASK_139,TASK_78,TASK_188,TASK_12,TASK_119,TASK_107",Q8:1,"PROJECT_COMPLETION:0.00500000,Q8_DELIVERY_COMPLETION:0.06666667"
TASK_190,MSRCPSP task 190,Source rawdata/MSRCPSP/GenRegular/200_40_512_10_A.def task 190,16,,MEDIUM,"TASK_178,TASK_99,TASK_38",Q7:2,"PROJECT_COMPLETION:0.00500000,Q7_DELIVERY_COMPLETION:0.05882353"
TASK_191,MSRCPSP task 191,Source rawdata/MSRCPSP/GenRegular/200_40_512_10_A.def task 191,25,,MEDIUM,"TASK_129,TASK_91,TASK_169",Q6:1,"PROJECT_COMPLETION:0.00500000,Q6_DELIVERY_COMPLETION:0.04166667"
TASK_192,MSRCPSP task 192,Source rawdata/MSRCPSP/GenRegular/200_40_512_10_A.def task 192,30,,MEDIUM,"TASK_115,TASK_98,TASK_45,TASK_169,TASK_57,TASK_77,TASK_190",Q1:4,"PROJECT_COMPLETION:0.00500000,Q1_DELIVERY_COMPLETION:0.04545455"
TASK_193,MSRCPSP task 193,Source rawdata/MSRCPSP/GenRegular/200_40_512_10_A.def task 193,38,,MEDIUM,"TASK_96,TASK_55,TASK_78",Q8:4,"PROJECT_COMPLETION:0.00500000,Q8_DELIVERY_COMPLETION:0.06666667"
TASK_194,MSRCPSP task 194,Source rawdata/MSRCPSP/GenRegular/200_40_512_10_A.def task 194,37,,MEDIUM,TASK_105,Q0:3,"PROJECT_COMPLETION:0.00500000,Q0_DELIVERY_COMPLETION:0.05882353"
TASK_195,MSRCPSP task 195,Source rawdata/MSRCPSP/GenRegular/200_40_512_10_A.def task 195,16,,MEDIUM,"TASK_117,TASK_49,TASK_5,TASK_177,TASK_18,TASK_193,TASK_185",Q2:3,"PROJECT_COMPLETION:0.00500000,Q2_DELIVERY_COMPLETION:0.04166667"
TASK_196,MSRCPSP task 196,Source rawdata/MSRCPSP/GenRegular/200_40_512_10_A.def task 196,26,,MEDIUM,"TASK_76,TASK_21,TASK_97,TASK_11,TASK_191",Q6:3,"PROJECT_COMPLETION:0.00500000,Q6_DELIVERY_COMPLETION:0.04166667"
TASK_197,MSRCPSP task 197,Source rawdata/MSRCPSP/GenRegular/200_40_512_10_A.def task 197,35,,MEDIUM,"TASK_30,TASK_131",Q9:3,"PROJECT_COMPLETION:0.00500000,Q9_DELIVERY_COMPLETION:0.03703704"
TASK_198,MSRCPSP task 198,Source rawdata/MSRCPSP/GenRegular/200_40_512_10_A.def task 198,25,,MEDIUM,"TASK_146,TASK_74,TASK_19,TASK_48",Q4:2,"PROJECT_COMPLETION:0.00500000,Q4_DELIVERY_COMPLETION:0.04166667"
TASK_199,MSRCPSP task 199,Source rawdata/MSRCPSP/GenRegular/200_40_512_10_A.def task 199,34,,MEDIUM,"TASK_127,TASK_27,TASK_109,TASK_187,TASK_4",Q4:2,"PROJECT_COMPLETION:0.00500000,Q4_DELIVERY_COMPLETION:0.04166667"
TASK_200,MSRCPSP task 200,Source rawdata/MSRCPSP/GenRegular/200_40_512_10_A.def task 200,23,,MEDIUM,"TASK_190,TASK_104,TASK_169,TASK_127,TASK_135,TASK_30,TASK_177,TASK_188",Q7:1,"PROJECT_COMPLETION:0.00500000,Q7_DELIVERY_COMPLETION:0.05882353"
