taskCode,taskName,description,estimatedHours,deadline,priority,dependencies,requiredSkills,kpiImpacts
TASK_132,MSRCPSP task 132,Source 200_20_150_9_D5.def task 132,13,,MEDIUM,"TASK_131,TASK_130,TASK_122,TASK_111",Q8:3,"PROJECT_COMPLETION:0.00606061,Q8_DELIVERY_COMPLETION:0.04761905"
TASK_133,MSRCPSP task 133,Source 200_20_150_9_D5.def task 133,20,,MEDIUM,"TASK_132,TASK_130,TASK_122,TASK_111",Q4:1,"PROJECT_COMPLETION:0.00606061,Q4_DELIVERY_COMPLETION:0.05263158"
TASK_134,MSRCPSP task 134,Source 200_20_150_9_D5.def task 134,29,,MEDIUM,"TASK_122,TASK_111,TASK_133,TASK_124",Q6:2,"PROJECT_COMPLETION:0.00606061,Q6_DELIVERY_COMPLETION:0.04166667"
TASK_135,MSRCPSP task 135,Source 200_20_150_9_D5.def task 135,24,,MEDIUM,"TASK_134,TASK_122,TASK_111,TASK_133,TASK_124",Q5:2,"PROJECT_COMPLETION:0.00606061,Q5_DELIVERY_COMPLETION:0.05000000"
TASK_136,MSRCPSP task 136,Source 200_20_150_9_D5.def task 136,40,,MEDIUM,"TASK_122,TASK_111,TASK_133,TASK_124",Q6:2,"PROJECT_COMPLETION:0.00606061,Q6_DELIVERY_COMPLETION:0.04166667"
TASK_137,MSRCPSP task 137,Source 200_20_150_9_D5.def task 137,35,,MEDIUM,"TASK_136,TASK_133,TASK_122,TASK_111,TASK_124",Q0:2,"PROJECT_COMPLETION:0.00606061,Q0_DELIVERY_COMPLETION:0.06666667"
TASK_138,MSRCPSP task 138,Source 200_20_150_9_D5.def task 138,22,,MEDIUM,"TASK_126,TASK_137,TASK_122,TASK_111,TASK_133,TASK_124",Q4:2,"PROJECT_COMPLETION:0.00606061,Q4_DELIVERY_COMPLETION:0.05263158"
TASK_139,MSRCPSP task 139,Source 200_20_150_9_D5.def task 139,37,,MEDIUM,"TASK_138,TASK_137,TASK_122,TASK_111,TASK_133,TASK_124",Q6:1,"PROJECT_COMPLETION:0.00606061,Q6_DELIVERY_COMPLETION:0.04166667"
TASK_140,MSRCPSP task 140,Source 200_20_150_9_D5.def task 140,11,,MEDIUM,"TASK_133,TASK_122,TASK_111",Q6:3,"PROJECT_COMPLETION:0.00606061,Q6_DELIVERY_COMPLETION:0.04166667"
TASK_141,MSRCPSP task 141,Source 200_20_150_9_D5.def task 141,36,,MEDIUM,"TASK_132,TASK_140,TASK_133,TASK_122,TASK_111",Q2:3,"PROJECT_COMPLETION:0.00606061,Q2_DELIVERY_COMPLETION:0.10000000"
TASK_142,MSRCPSP task 142,Source 200_20_150_9_D5.def task 142,10,,MEDIUM,"TASK_122,TASK_111",Q2:3,"PROJECT_COMPLETION:0.00606061,Q2_DELIVERY_COMPLETION:0.10000000"
TASK_143,MSRCPSP task 143,Source 200_20_150_9_D5.def task 143,17,,MEDIUM,"TASK_142,TASK_122,TASK_111",Q6:1,"PROJECT_COMPLETION:0.00606061,Q6_DELIVERY_COMPLETION:0.04166667"
TASK_144,MSRCPSP task 144,Source 200_20_150_9_D5.def task 144,20,,MEDIUM,"TASK_143,TASK_122,TASK_111",Q5:1,"PROJECT_COMPLETION:0.00606061,Q5_DELIVERY_COMPLETION:0.05000000"
TASK_145,MSRCPSP task 145,Source 200_20_150_9_D5.def task 145,33,,MEDIUM,"TASK_144,TASK_122,TASK_111",Q4:2,"PROJECT_COMPLETION:0.00606061,Q4_DELIVERY_COMPLETION:0.05263158"
TASK_146,MSRCPSP task 146,Source 200_20_150_9_D5.def task 146,12,,MEDIUM,"TASK_145,TASK_122,TASK_111",Q1:2,"PROJECT_COMPLETION:0.00606061,Q1_DELIVERY_COMPLETION:0.07142857"
TASK_147,MSRCPSP task 147,Source 200_20_150_9_D5.def task 147,40,,MEDIUM,"TASK_146,TASK_139,TASK_122,TASK_111",Q0:2,"PROJECT_COMPLETION:0.00606061,Q0_DELIVERY_COMPLETION:0.06666667"
TASK_148,MSRCPSP task 148,Source 200_20_150_9_D5.def task 148,36,,MEDIUM,"TASK_147,TASK_122,TASK_111",Q2:3,"PROJECT_COMPLETION:0.00606061,Q2_DELIVERY_COMPLETION:0.10000000"
TASK_149,MSRCPSP task 149,Source 200_20_150_9_D5.def task 149,25,,MEDIUM,"TASK_148,TASK_122,TASK_111",Q8:3,"PROJECT_COMPLETION:0.00606061,Q8_DELIVERY_COMPLETION:0.04761905"
TASK_150,MSRCPSP task 150,Source 200_20_150_9_D5.def task 150,17,,MEDIUM,"TASK_122,TASK_111",Q6:2,"PROJECT_COMPLETION:0.00606061,Q6_DELIVERY_COMPLETION:0.04166667"
TASK_151,MSRCPSP task 151,Source 200_20_150_9_D5.def task 151,38,,MEDIUM,"TASK_150,TASK_122,TASK_111",Q8:2,"PROJECT_COMPLETION:0.00606061,Q8_DELIVERY_COMPLETION:0.04761905"
TASK_152,MSRCPSP task 152,Source 200_20_150_9_D5.def task 152,26,,MEDIUM,"TASK_151,TASK_137,TASK_122,TASK_111",Q6:3,"PROJECT_COMPLETION:0.00606061,Q6_DELIVERY_COMPLETION:0.04166667"
TASK_153,MSRCPSP task 153,Source 200_20_150_9_D5.def task 153,23,,MEDIUM,"TASK_122,TASK_111",Q5:1,"PROJECT_COMPLETION:0.00606061,Q5_DELIVERY_COMPLETION:0.05000000"
TASK_154,MSRCPSP task 154,Source 200_20_150_9_D5.def task 154,28,,MEDIUM,"TASK_153,TASK_122,TASK_111",Q8:3,"PROJECT_COMPLETION:0.00606061,Q8_DELIVERY_COMPLETION:0.04761905"
TASK_155,MSRCPSP task 155,Source 200_20_150_9_D5.def task 155,15,,MEDIUM,"TASK_153,TASK_141,TASK_109",Q4:3,"PROJECT_COMPLETION:0.00606061,Q4_DELIVERY_COMPLETION:0.05263158"
TASK_156,MSRCPSP task 156,Source 200_20_150_9_D5.def task 156,35,,MEDIUM,TASK_109,Q0:1,"PROJECT_COMPLETION:0.00606061,Q0_DELIVERY_COMPLETION:0.06666667"
TASK_157,MSRCPSP task 157,Source 200_20_150_9_D5.def task 157,39,,MEDIUM,TASK_156,Q5:3,"PROJECT_COMPLETION:0.00606061,Q5_DELIVERY_COMPLETION:0.05000000"
TASK_158,MSRCPSP task 158,Source 200_20_150_9_D5.def task 158,9,,MEDIUM,"TASK_144,TASK_157,TASK_156",Q2:3,"PROJECT_COMPLETION:0.00606061,Q2_DELIVERY_COMPLETION:0.10000000"
TASK_159,MSRCPSP task 159,Source 200_20_150_9_D5.def task 159,22,,MEDIUM,TASK_158,Q8:1,"PROJECT_COMPLETION:0.00606061,Q8_DELIVERY_COMPLETION:0.04761905"
TASK_160,MSRCPSP task 160,Source 200_20_150_9_D5.def task 160,39,,MEDIUM,TASK_159,Q2:3,"PROJECT_COMPLETION:0.00606061,Q2_DELIVERY_COMPLETION:0.10000000"
TASK_161,MSRCPSP task 161,Source 200_20_150_9_D5.def task 161,35,,MEDIUM,TASK_160,Q6:3,"PROJECT_COMPLETION:0.00606061,Q6_DELIVERY_COMPLETION:0.04166667"
TASK_162,MSRCPSP task 162,Source 200_20_150_9_D5.def task 162,20,,MEDIUM,TASK_161,Q2:1,"PROJECT_COMPLETION:0.00606061,Q2_DELIVERY_COMPLETION:0.10000000"
TASK_163,MSRCPSP task 163,Source 200_20_150_9_D5.def task 163,12,,MEDIUM,"TASK_147,TASK_162",Q7:3,"PROJECT_COMPLETION:0.00606061,Q7_DELIVERY_COMPLETION:0.04761905"
TASK_164,MSRCPSP task 164,Source 200_20_150_9_D5.def task 164,40,,MEDIUM,TASK_162,Q2:1,"PROJECT_COMPLETION:0.00606061,Q2_DELIVERY_COMPLETION:0.10000000"
TASK_165,MSRCPSP task 165,Source 200_20_150_9_D5.def task 165,29,,MEDIUM,TASK_162,Q0:2,"PROJECT_COMPLETION:0.00606061,Q0_DELIVERY_COMPLETION:0.06666667"
