taskCode,taskName,description,estimatedHours,deadline,priority,dependencies,requiredSkills,kpiImpacts
TASK_121,MSRCPSP task 121,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 121,27,,MEDIUM,TASK_47,Q7:1,"PROJECT_COMPLETION:0.00200000,Q7_DELIVERY_COMPLETION:0.01923077"
TASK_122,MSRCPSP task 122,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 122,15,,MEDIUM,,Q1:1,"PROJECT_COMPLETION:0.00200000,Q1_DELIVERY_COMPLETION:0.02000000"
TASK_123,MSRCPSP task 123,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 123,38,,MEDIUM,,Q9:1,"PROJECT_COMPLETION:0.00200000,Q9_DELIVERY_COMPLETION:0.03225806"
TASK_124,MSRCPSP task 124,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 124,21,,MEDIUM,TASK_5,Q8:2,"PROJECT_COMPLETION:0.00200000,Q8_DELIVERY_COMPLETION:0.01492537"
TASK_125,MSRCPSP task 125,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 125,31,,MEDIUM,,Q6:1,"PROJECT_COMPLETION:0.00200000,Q6_DELIVERY_COMPLETION:0.02631579"
TASK_126,MSRCPSP task 126,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 126,19,,MEDIUM,,Q3:1,"PROJECT_COMPLETION:0.00200000,Q3_DELIVERY_COMPLETION:0.01449275"
TASK_127,MSRCPSP task 127,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 127,12,,MEDIUM,,Q7:1,"PROJECT_COMPLETION:0.00200000,Q7_DELIVERY_COMPLETION:0.01923077"
TASK_128,MSRCPSP task 128,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 128,15,,MEDIUM,TASK_23,Q2:4,"PROJECT_COMPLETION:0.00200000,Q2_DELIVERY_COMPLETION:0.02702703"
TASK_129,MSRCPSP task 129,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 129,25,,MEDIUM,,Q3:2,"PROJECT_COMPLETION:0.00200000,Q3_DELIVERY_COMPLETION:0.01449275"
TASK_130,MSRCPSP task 130,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 130,22,,MEDIUM,,Q5:2,"PROJECT_COMPLETION:0.00200000,Q5_DELIVERY_COMPLETION:0.01562500"
TASK_131,MSRCPSP task 131,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 131,31,,MEDIUM,,Q8:4,"PROJECT_COMPLETION:0.00200000,Q8_DELIVERY_COMPLETION:0.01492537"
TASK_132,MSRCPSP task 132,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 132,26,,MEDIUM,"TASK_78,TASK_110",Q4:1,"PROJECT_COMPLETION:0.00200000,Q4_DELIVERY_COMPLETION:0.01562500"
TASK_133,MSRCPSP task 133,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 133,18,,MEDIUM,TASK_108,Q1:2,"PROJECT_COMPLETION:0.00200000,Q1_DELIVERY_COMPLETION:0.02000000"
TASK_134,MSRCPSP task 134,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 134,20,,MEDIUM,,Q3:2,"PROJECT_COMPLETION:0.00200000,Q3_DELIVERY_COMPLETION:0.01449275"
TASK_135,MSRCPSP task 135,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 135,34,,MEDIUM,,Q3:3,"PROJECT_COMPLETION:0.00200000,Q3_DELIVERY_COMPLETION:0.01449275"
TASK_136,MSRCPSP task 136,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 136,27,,MEDIUM,,Q6:1,"PROJECT_COMPLETION:0.00200000,Q6_DELIVERY_COMPLETION:0.02631579"
TASK_137,MSRCPSP task 137,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 137,23,,MEDIUM,,Q6:1,"PROJECT_COMPLETION:0.00200000,Q6_DELIVERY_COMPLETION:0.02631579"
TASK_138,MSRCPSP task 138,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 138,36,,MEDIUM,,Q6:1,"PROJECT_COMPLETION:0.00200000,Q6_DELIVERY_COMPLETION:0.02631579"
TASK_139,MSRCPSP task 139,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 139,30,,MEDIUM,"TASK_20,TASK_137,TASK_39",Q9:4,"PROJECT_COMPLETION:0.00200000,Q9_DELIVERY_COMPLETION:0.03225806"
TASK_140,MSRCPSP task 140,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 140,22,,MEDIUM,,Q2:4,"PROJECT_COMPLETION:0.00200000,Q2_DELIVERY_COMPLETION:0.02702703"
TASK_141,MSRCPSP task 141,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 141,24,,MEDIUM,,Q3:1,"PROJECT_COMPLETION:0.00200000,Q3_DELIVERY_COMPLETION:0.01449275"
TASK_142,MSRCPSP task 142,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 142,9,,MEDIUM,TASK_99,Q1:4,"PROJECT_COMPLETION:0.00200000,Q1_DELIVERY_COMPLETION:0.02000000"
TASK_143,MSRCPSP task 143,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 143,17,,MEDIUM,,Q4:4,"PROJECT_COMPLETION:0.00200000,Q4_DELIVERY_COMPLETION:0.01562500"
TASK_144,MSRCPSP task 144,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 144,19,,MEDIUM,,Q1:1,"PROJECT_COMPLETION:0.00200000,Q1_DELIVERY_COMPLETION:0.02000000"
TASK_145,MSRCPSP task 145,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 145,11,,MEDIUM,TASK_117,Q1:4,"PROJECT_COMPLETION:0.00200000,Q1_DELIVERY_COMPLETION:0.02000000"
TASK_146,MSRCPSP task 146,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 146,34,,MEDIUM,"TASK_91,TASK_125",Q3:3,"PROJECT_COMPLETION:0.00200000,Q3_DELIVERY_COMPLETION:0.01449275"
TASK_147,MSRCPSP task 147,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 147,33,,MEDIUM,"TASK_28,TASK_10,TASK_16",Q3:4,"PROJECT_COMPLETION:0.00200000,Q3_DELIVERY_COMPLETION:0.01449275"
TASK_148,MSRCPSP task 148,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 148,16,,MEDIUM,TASK_98,Q6:1,"PROJECT_COMPLETION:0.00200000,Q6_DELIVERY_COMPLETION:0.02631579"
TASK_149,MSRCPSP task 149,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 149,17,,MEDIUM,,Q6:3,"PROJECT_COMPLETION:0.00200000,Q6_DELIVERY_COMPLETION:0.02631579"
TASK_150,MSRCPSP task 150,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 150,24,,MEDIUM,"TASK_121,TASK_34",Q9:1,"PROJECT_COMPLETION:0.00200000,Q9_DELIVERY_COMPLETION:0.03225806"
TASK_151,MSRCPSP task 151,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 151,11,,MEDIUM,TASK_95,Q4:2,"PROJECT_COMPLETION:0.00200000,Q4_DELIVERY_COMPLETION:0.01562500"
TASK_152,MSRCPSP task 152,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 152,28,,MEDIUM,,Q1:4,"PROJECT_COMPLETION:0.00200000,Q1_DELIVERY_COMPLETION:0.02000000"
TASK_153,MSRCPSP task 153,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 153,12,,MEDIUM,TASK_72,Q2:4,"PROJECT_COMPLETION:0.00200000,Q2_DELIVERY_COMPLETION:0.02702703"
TASK_154,MSRCPSP task 154,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 154,18,,MEDIUM,TASK_139,Q7:1,"PROJECT_COMPLETION:0.00200000,Q7_DELIVERY_COMPLETION:0.01923077"
TASK_155,MSRCPSP task 155,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 155,40,,MEDIUM,TASK_98,Q7:1,"PROJECT_COMPLETION:0.00200000,Q7_DELIVERY_COMPLETION:0.01923077"
TASK_156,MSRCPSP task 156,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 156,14,,MEDIUM,,Q4:2,"PROJECT_COMPLETION:0.00200000,Q4_DELIVERY_COMPLETION:0.01562500"
TASK_157,MSRCPSP task 157,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 157,19,,MEDIUM,,Q5:1,"PROJECT_COMPLETION:0.00200000,Q5_DELIVERY_COMPLETION:0.01562500"
TASK_158,MSRCPSP task 158,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 158,40,,MEDIUM,TASK_52,Q3:1,"PROJECT_COMPLETION:0.00200000,Q3_DELIVERY_COMPLETION:0.01449275"
TASK_159,MSRCPSP task 159,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 159,40,,MEDIUM,TASK_139,Q5:1,"PROJECT_COMPLETION:0.00200000,Q5_DELIVERY_COMPLETION:0.01562500"
TASK_160,MSRCPSP task 160,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 160,9,,MEDIUM,,Q9:1,"PROJECT_COMPLETION:0.00200000,Q9_DELIVERY_COMPLETION:0.03225806"
TASK_161,MSRCPSP task 161,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 161,32,,MEDIUM,TASK_38,Q1:4,"PROJECT_COMPLETION:0.00200000,Q1_DELIVERY_COMPLETION:0.02000000"
TASK_162,MSRCPSP task 162,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 162,25,,MEDIUM,TASK_116,Q2:4,"PROJECT_COMPLETION:0.00200000,Q2_DELIVERY_COMPLETION:0.02702703"
TASK_163,MSRCPSP task 163,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 163,14,,MEDIUM,TASK_139,Q4:4,"PROJECT_COMPLETION:0.00200000,Q4_DELIVERY_COMPLETION:0.01562500"
TASK_164,MSRCPSP task 164,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 164,32,,MEDIUM,,Q3:3,"PROJECT_COMPLETION:0.00200000,Q3_DELIVERY_COMPLETION:0.01449275"
TASK_165,MSRCPSP task 165,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 165,21,,MEDIUM,,Q8:2,"PROJECT_COMPLETION:0.00200000,Q8_DELIVERY_COMPLETION:0.01492537"
TASK_166,MSRCPSP task 166,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 166,37,,MEDIUM,"TASK_79,TASK_51,TASK_85,TASK_42",Q4:3,"PROJECT_COMPLETION:0.00200000,Q4_DELIVERY_COMPLETION:0.01562500"
TASK_167,MSRCPSP task 167,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 167,39,,MEDIUM,,Q1:4,"PROJECT_COMPLETION:0.00200000,Q1_DELIVERY_COMPLETION:0.02000000"
TASK_168,MSRCPSP task 168,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 168,26,,MEDIUM,,Q8:1,"PROJECT_COMPLETION:0.00200000,Q8_DELIVERY_COMPLETION:0.01492537"
TASK_169,MSRCPSP task 169,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 169,35,,MEDIUM,,Q5:4,"PROJECT_COMPLETION:0.00200000,Q5_DELIVERY_COMPLETION:0.01562500"
TASK_170,MSRCPSP task 170,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 170,9,,MEDIUM,"TASK_153,TASK_158",Q7:2,"PROJECT_COMPLETION:0.00200000,Q7_DELIVERY_COMPLETION:0.01923077"
TASK_171,MSRCPSP task 171,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 171,9,,MEDIUM,,Q1:2,"PROJECT_COMPLETION:0.00200000,Q1_DELIVERY_COMPLETION:0.02000000"
TASK_172,MSRCPSP task 172,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 172,35,,MEDIUM,,Q4:2,"PROJECT_COMPLETION:0.00200000,Q4_DELIVERY_COMPLETION:0.01562500"
TASK_173,MSRCPSP task 173,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 173,36,,MEDIUM,"TASK_126,TASK_112",Q1:4,"PROJECT_COMPLETION:0.00200000,Q1_DELIVERY_COMPLETION:0.02000000"
TASK_174,MSRCPSP task 174,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 174,32,,MEDIUM,TASK_44,Q8:4,"PROJECT_COMPLETION:0.00200000,Q8_DELIVERY_COMPLETION:0.01492537"
TASK_175,MSRCPSP task 175,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 175,31,,MEDIUM,,Q1:1,"PROJECT_COMPLETION:0.00200000,Q1_DELIVERY_COMPLETION:0.02000000"
TASK_176,MSRCPSP task 176,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 176,28,,MEDIUM,TASK_79,Q7:1,"PROJECT_COMPLETION:0.00200000,Q7_DELIVERY_COMPLETION:0.01923077"
TASK_177,MSRCPSP task 177,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 177,24,,MEDIUM,,Q4:4,"PROJECT_COMPLETION:0.00200000,Q4_DELIVERY_COMPLETION:0.01562500"
TASK_178,MSRCPSP task 178,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 178,30,,MEDIUM,,Q9:2,"PROJECT_COMPLETION:0.00200000,Q9_DELIVERY_COMPLETION:0.03225806"
TASK_179,MSRCPSP task 179,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 179,12,,MEDIUM,TASK_119,Q8:4,"PROJECT_COMPLETION:0.00200000,Q8_DELIVERY_COMPLETION:0.01492537"
TASK_180,MSRCPSP task 180,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 180,34,,MEDIUM,"TASK_105,TASK_172",Q0:1,"PROJECT_COMPLETION:0.00200000,Q0_DELIVERY_COMPLETION:0.03571429"
TASK_181,MSRCPSP task 181,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 181,23,,MEDIUM,TASK_95,Q6:3,"PROJECT_COMPLETION:0.00200000,Q6_DELIVERY_COMPLETION:0.02631579"
TASK_182,MSRCPSP task 182,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 182,38,,MEDIUM,,Q4:4,"PROJECT_COMPLETION:0.00200000,Q4_DELIVERY_COMPLETION:0.01562500"
TASK_183,MSRCPSP task 183,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 183,39,,MEDIUM,,Q1:1,"PROJECT_COMPLETION:0.00200000,Q1_DELIVERY_COMPLETION:0.02000000"
TASK_184,MSRCPSP task 184,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 184,23,,MEDIUM,TASK_10,Q8:4,"PROJECT_COMPLETION:0.00200000,Q8_DELIVERY_COMPLETION:0.01492537"
TASK_185,MSRCPSP task 185,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 185,17,,MEDIUM,"TASK_162,TASK_18",Q6:3,"PROJECT_COMPLETION:0.00200000,Q6_DELIVERY_COMPLETION:0.02631579"
TASK_186,MSRCPSP task 186,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 186,21,,MEDIUM,,Q4:1,"PROJECT_COMPLETION:0.00200000,Q4_DELIVERY_COMPLETION:0.01562500"
TASK_187,MSRCPSP task 187,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 187,21,,MEDIUM,TASK_163,Q0:1,"PROJECT_COMPLETION:0.00200000,Q0_DELIVERY_COMPLETION:0.03571429"
TASK_188,MSRCPSP task 188,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 188,34,,MEDIUM,TASK_112,Q5:3,"PROJECT_COMPLETION:0.00200000,Q5_DELIVERY_COMPLETION:0.01562500"
TASK_189,MSRCPSP task 189,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 189,28,,MEDIUM,,Q7:3,"PROJECT_COMPLETION:0.00200000,Q7_DELIVERY_COMPLETION:0.01923077"
TASK_190,MSRCPSP task 190,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 190,30,,MEDIUM,,Q7:2,"PROJECT_COMPLETION:0.00200000,Q7_DELIVERY_COMPLETION:0.01923077"
TASK_191,MSRCPSP task 191,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 191,18,,MEDIUM,,Q5:4,"PROJECT_COMPLETION:0.00200000,Q5_DELIVERY_COMPLETION:0.01562500"
TASK_192,MSRCPSP task 192,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 192,23,,MEDIUM,"TASK_101,TASK_32,TASK_46",Q9:1,"PROJECT_COMPLETION:0.00200000,Q9_DELIVERY_COMPLETION:0.03225806"
TASK_193,MSRCPSP task 193,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 193,9,,MEDIUM,TASK_104,Q1:2,"PROJECT_COMPLETION:0.00200000,Q1_DELIVERY_COMPLETION:0.02000000"
TASK_194,MSRCPSP task 194,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 194,19,,MEDIUM,"TASK_41,TASK_166,TASK_172",Q8:3,"PROJECT_COMPLETION:0.00200000,Q8_DELIVERY_COMPLETION:0.01492537"
TASK_195,MSRCPSP task 195,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 195,34,,MEDIUM,TASK_6,Q8:1,"PROJECT_COMPLETION:0.00200000,Q8_DELIVERY_COMPLETION:0.01492537"
TASK_196,MSRCPSP task 196,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 196,23,,MEDIUM,"TASK_138,TASK_134",Q2:4,"PROJECT_COMPLETION:0.00200000,Q2_DELIVERY_COMPLETION:0.02702703"
TASK_197,MSRCPSP task 197,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 197,15,,MEDIUM,TASK_81,Q5:2,"PROJECT_COMPLETION:0.00200000,Q5_DELIVERY_COMPLETION:0.01562500"
TASK_198,MSRCPSP task 198,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 198,24,,MEDIUM,,Q1:2,"PROJECT_COMPLETION:0.00200000,Q1_DELIVERY_COMPLETION:0.02000000"
TASK_199,MSRCPSP task 199,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 199,27,,MEDIUM,"TASK_39,TASK_102",Q5:3,"PROJECT_COMPLETION:0.00200000,Q5_DELIVERY_COMPLETION:0.01562500"
TASK_200,MSRCPSP task 200,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 200,27,,MEDIUM,TASK_166,Q6:1,"PROJECT_COMPLETION:0.00200000,Q6_DELIVERY_COMPLETION:0.02631579"
TASK_201,MSRCPSP task 201,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 201,15,,MEDIUM,TASK_117,Q3:4,"PROJECT_COMPLETION:0.00200000,Q3_DELIVERY_COMPLETION:0.01449275"
TASK_202,MSRCPSP task 202,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 202,23,,MEDIUM,"TASK_174,TASK_83",Q9:4,"PROJECT_COMPLETION:0.00200000,Q9_DELIVERY_COMPLETION:0.03225806"
TASK_203,MSRCPSP task 203,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 203,16,,MEDIUM,"TASK_189,TASK_137",Q2:3,"PROJECT_COMPLETION:0.00200000,Q2_DELIVERY_COMPLETION:0.02702703"
TASK_204,MSRCPSP task 204,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 204,29,,MEDIUM,,Q4:4,"PROJECT_COMPLETION:0.00200000,Q4_DELIVERY_COMPLETION:0.01562500"
TASK_205,MSRCPSP task 205,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 205,38,,MEDIUM,TASK_27,Q6:2,"PROJECT_COMPLETION:0.00200000,Q6_DELIVERY_COMPLETION:0.02631579"
TASK_206,MSRCPSP task 206,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 206,32,,MEDIUM,"TASK_205,TASK_168",Q7:3,"PROJECT_COMPLETION:0.00200000,Q7_DELIVERY_COMPLETION:0.01923077"
TASK_207,MSRCPSP task 207,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 207,39,,MEDIUM,TASK_186,Q9:2,"PROJECT_COMPLETION:0.00200000,Q9_DELIVERY_COMPLETION:0.03225806"
TASK_208,MSRCPSP task 208,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 208,26,,MEDIUM,TASK_143,Q5:2,"PROJECT_COMPLETION:0.00200000,Q5_DELIVERY_COMPLETION:0.01562500"
TASK_209,MSRCPSP task 209,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 209,38,,MEDIUM,,Q3:4,"PROJECT_COMPLETION:0.00200000,Q3_DELIVERY_COMPLETION:0.01449275"
TASK_210,MSRCPSP task 210,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 210,9,,MEDIUM,,Q8:2,"PROJECT_COMPLETION:0.00200000,Q8_DELIVERY_COMPLETION:0.01492537"
TASK_211,MSRCPSP task 211,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 211,14,,MEDIUM,,Q3:1,"PROJECT_COMPLETION:0.00200000,Q3_DELIVERY_COMPLETION:0.01449275"
TASK_212,MSRCPSP task 212,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 212,24,,MEDIUM,TASK_46,Q4:4,"PROJECT_COMPLETION:0.00200000,Q4_DELIVERY_COMPLETION:0.01562500"
TASK_213,MSRCPSP task 213,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 213,36,,MEDIUM,,Q6:2,"PROJECT_COMPLETION:0.00200000,Q6_DELIVERY_COMPLETION:0.02631579"
TASK_214,MSRCPSP task 214,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 214,27,,MEDIUM,,Q9:4,"PROJECT_COMPLETION:0.00200000,Q9_DELIVERY_COMPLETION:0.03225806"
TASK_215,MSRCPSP task 215,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 215,11,,MEDIUM,"TASK_183,TASK_166",Q8:1,"PROJECT_COMPLETION:0.00200000,Q8_DELIVERY_COMPLETION:0.01492537"
TASK_216,MSRCPSP task 216,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 216,23,,MEDIUM,TASK_172,Q7:1,"PROJECT_COMPLETION:0.00200000,Q7_DELIVERY_COMPLETION:0.01923077"
TASK_217,MSRCPSP task 217,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 217,21,,MEDIUM,"TASK_157,TASK_36,TASK_80,TASK_98,TASK_164,TASK_128",Q7:1,"PROJECT_COMPLETION:0.00200000,Q7_DELIVERY_COMPLETION:0.01923077"
TASK_218,MSRCPSP task 218,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 218,30,,MEDIUM,,Q3:4,"PROJECT_COMPLETION:0.00200000,Q3_DELIVERY_COMPLETION:0.01449275"
TASK_219,MSRCPSP task 219,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 219,27,,MEDIUM,,Q5:2,"PROJECT_COMPLETION:0.00200000,Q5_DELIVERY_COMPLETION:0.01562500"
TASK_220,MSRCPSP task 220,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 220,25,,MEDIUM,,Q5:1,"PROJECT_COMPLETION:0.00200000,Q5_DELIVERY_COMPLETION:0.01562500"
TASK_221,MSRCPSP task 221,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 221,17,,MEDIUM,"TASK_59,TASK_103",Q0:3,"PROJECT_COMPLETION:0.00200000,Q0_DELIVERY_COMPLETION:0.03571429"
TASK_222,MSRCPSP task 222,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 222,17,,MEDIUM,,Q7:3,"PROJECT_COMPLETION:0.00200000,Q7_DELIVERY_COMPLETION:0.01923077"
TASK_223,MSRCPSP task 223,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 223,15,,MEDIUM,"TASK_167,TASK_86",Q2:3,"PROJECT_COMPLETION:0.00200000,Q2_DELIVERY_COMPLETION:0.02702703"
TASK_224,MSRCPSP task 224,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 224,19,,MEDIUM,TASK_35,Q1:1,"PROJECT_COMPLETION:0.00200000,Q1_DELIVERY_COMPLETION:0.02000000"
TASK_225,MSRCPSP task 225,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 225,22,,MEDIUM,,Q3:4,"PROJECT_COMPLETION:0.00200000,Q3_DELIVERY_COMPLETION:0.01449275"
TASK_226,MSRCPSP task 226,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 226,26,,MEDIUM,,Q3:1,"PROJECT_COMPLETION:0.00200000,Q3_DELIVERY_COMPLETION:0.01449275"
TASK_227,MSRCPSP task 227,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 227,32,,MEDIUM,,Q4:4,"PROJECT_COMPLETION:0.00200000,Q4_DELIVERY_COMPLETION:0.01562500"
TASK_228,MSRCPSP task 228,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 228,12,,MEDIUM,"TASK_111,TASK_214",Q5:1,"PROJECT_COMPLETION:0.00200000,Q5_DELIVERY_COMPLETION:0.01562500"
TASK_229,MSRCPSP task 229,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 229,26,,MEDIUM,,Q4:4,"PROJECT_COMPLETION:0.00200000,Q4_DELIVERY_COMPLETION:0.01562500"
TASK_230,MSRCPSP task 230,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 230,13,,MEDIUM,"TASK_39,TASK_7",Q0:3,"PROJECT_COMPLETION:0.00200000,Q0_DELIVERY_COMPLETION:0.03571429"
TASK_231,MSRCPSP task 231,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 231,39,,MEDIUM,TASK_206,Q8:2,"PROJECT_COMPLETION:0.00200000,Q8_DELIVERY_COMPLETION:0.01492537"
TASK_232,MSRCPSP task 232,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 232,21,,MEDIUM,TASK_75,Q7:3,"PROJECT_COMPLETION:0.00200000,Q7_DELIVERY_COMPLETION:0.01923077"
TASK_233,MSRCPSP task 233,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 233,36,,MEDIUM,,Q5:1,"PROJECT_COMPLETION:0.00200000,Q5_DELIVERY_COMPLETION:0.01562500"
TASK_234,MSRCPSP task 234,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 234,32,,MEDIUM,"TASK_44,TASK_225",Q1:4,"PROJECT_COMPLETION:0.00200000,Q1_DELIVERY_COMPLETION:0.02000000"
TASK_235,MSRCPSP task 235,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 235,18,,MEDIUM,,Q3:2,"PROJECT_COMPLETION:0.00200000,Q3_DELIVERY_COMPLETION:0.01449275"
TASK_236,MSRCPSP task 236,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 236,25,,MEDIUM,,Q9:1,"PROJECT_COMPLETION:0.00200000,Q9_DELIVERY_COMPLETION:0.03225806"
TASK_237,MSRCPSP task 237,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 237,16,,MEDIUM,TASK_113,Q8:2,"PROJECT_COMPLETION:0.00200000,Q8_DELIVERY_COMPLETION:0.01492537"
