taskCode,taskName,description,estimatedHours,deadline,priority,dependencies,requiredSkills,kpiImpacts
TASK_132,MSRCPSP task 132,Source 200_10_135_9_D6.def task 132,34,,MEDIUM,"TASK_128,TASK_121,TASK_119,TASK_120",Q6:2,"PROJECT_COMPLETION:0.00621118,Q6_DELIVERY_COMPLETION:0.04761905"
TASK_133,MSRCPSP task 133,Source 200_10_135_9_D6.def task 133,18,,MEDIUM,"TASK_132,TASK_128,TASK_121,TASK_119,TASK_120",Q5:2,"PROJECT_COMPLETION:0.00621118,Q5_DELIVERY_COMPLETION:0.05000000"
TASK_134,MSRCPSP task 134,Source 200_10_135_9_D6.def task 134,37,,MEDIUM,"TASK_133,TASK_128,TASK_121,TASK_119,TASK_120",Q8:3,"PROJECT_COMPLETION:0.00621118,Q8_DELIVERY_COMPLETION:0.06666667"
TASK_135,MSRCPSP task 135,Source 200_10_135_9_D6.def task 135,24,,MEDIUM,"TASK_128,TASK_121,TASK_119,TASK_120",Q7:3,"PROJECT_COMPLETION:0.00621118,Q7_DELIVERY_COMPLETION:0.04545455"
TASK_136,MSRCPSP task 136,Source 200_10_135_9_D6.def task 136,26,,MEDIUM,"TASK_135,TASK_128,TASK_121,TASK_119,TASK_120",Q6:2,"PROJECT_COMPLETION:0.00621118,Q6_DELIVERY_COMPLETION:0.04761905"
TASK_137,MSRCPSP task 137,Source 200_10_135_9_D6.def task 137,28,,MEDIUM,"TASK_130,TASK_136,TASK_128,TASK_121,TASK_119,TASK_120",Q2:3,"PROJECT_COMPLETION:0.00621118,Q2_DELIVERY_COMPLETION:0.05263158"
TASK_138,MSRCPSP task 138,Source 200_10_135_9_D6.def task 138,36,,MEDIUM,"TASK_134,TASK_137,TASK_136,TASK_128,TASK_121,TASK_119,TASK_120",Q2:2,"PROJECT_COMPLETION:0.00621118,Q2_DELIVERY_COMPLETION:0.05263158"
TASK_139,MSRCPSP task 139,Source 200_10_135_9_D6.def task 139,13,,MEDIUM,"TASK_138,TASK_128,TASK_121,TASK_119,TASK_120",Q7:2,"PROJECT_COMPLETION:0.00621118,Q7_DELIVERY_COMPLETION:0.04545455"
TASK_140,MSRCPSP task 140,Source 200_10_135_9_D6.def task 140,38,,MEDIUM,"TASK_128,TASK_121,TASK_119,TASK_120",Q4:3,"PROJECT_COMPLETION:0.00621118,Q4_DELIVERY_COMPLETION:0.06666667"
TASK_141,MSRCPSP task 141,Source 200_10_135_9_D6.def task 141,32,,MEDIUM,"TASK_131,TASK_140,TASK_128,TASK_121,TASK_119,TASK_120",Q7:3,"PROJECT_COMPLETION:0.00621118,Q7_DELIVERY_COMPLETION:0.04545455"
TASK_142,MSRCPSP task 142,Source 200_10_135_9_D6.def task 142,10,,MEDIUM,"TASK_132,TASK_128,TASK_121,TASK_119,TASK_120",Q8:1,"PROJECT_COMPLETION:0.00621118,Q8_DELIVERY_COMPLETION:0.06666667"
TASK_143,MSRCPSP task 143,Source 200_10_135_9_D6.def task 143,29,,MEDIUM,"TASK_142,TASK_128,TASK_121,TASK_119,TASK_120",Q8:3,"PROJECT_COMPLETION:0.00621118,Q8_DELIVERY_COMPLETION:0.06666667"
TASK_144,MSRCPSP task 144,Source 200_10_135_9_D6.def task 144,21,,MEDIUM,"TASK_128,TASK_121,TASK_119,TASK_120",Q7:3,"PROJECT_COMPLETION:0.00621118,Q7_DELIVERY_COMPLETION:0.04545455"
TASK_145,MSRCPSP task 145,Source 200_10_135_9_D6.def task 145,34,,MEDIUM,"TASK_128,TASK_121,TASK_119,TASK_120",Q0:3,"PROJECT_COMPLETION:0.00621118,Q0_DELIVERY_COMPLETION:0.06666667"
TASK_146,MSRCPSP task 146,Source 200_10_135_9_D6.def task 146,10,,MEDIUM,"TASK_128,TASK_121,TASK_119,TASK_120",Q5:2,"PROJECT_COMPLETION:0.00621118,Q5_DELIVERY_COMPLETION:0.05000000"
TASK_147,MSRCPSP task 147,Source 200_10_135_9_D6.def task 147,27,,MEDIUM,"TASK_128,TASK_121,TASK_119,TASK_120",Q3:3,"PROJECT_COMPLETION:0.00621118,Q3_DELIVERY_COMPLETION:0.07692308"
TASK_148,MSRCPSP task 148,Source 200_10_135_9_D6.def task 148,20,,MEDIUM,"TASK_141,TASK_139,TASK_143,TASK_128,TASK_121,TASK_119,TASK_120",Q5:3,"PROJECT_COMPLETION:0.00621118,Q5_DELIVERY_COMPLETION:0.05000000"
TASK_149,MSRCPSP task 149,Source 200_10_135_9_D6.def task 149,28,,MEDIUM,"TASK_148,TASK_128,TASK_121,TASK_119,TASK_120",Q6:1,"PROJECT_COMPLETION:0.00621118,Q6_DELIVERY_COMPLETION:0.04761905"
TASK_150,MSRCPSP task 150,Source 200_10_135_9_D6.def task 150,30,,MEDIUM,"TASK_149,TASK_128,TASK_121,TASK_119,TASK_120",Q8:1,"PROJECT_COMPLETION:0.00621118,Q8_DELIVERY_COMPLETION:0.06666667"
TASK_151,MSRCPSP task 151,Source 200_10_135_9_D6.def task 151,36,,MEDIUM,"TASK_128,TASK_121,TASK_119,TASK_120",Q4:3,"PROJECT_COMPLETION:0.00621118,Q4_DELIVERY_COMPLETION:0.06666667"
TASK_152,MSRCPSP task 152,Source 200_10_135_9_D6.def task 152,14,,MEDIUM,"TASK_151,TASK_128,TASK_121,TASK_119,TASK_120",Q0:1,"PROJECT_COMPLETION:0.00621118,Q0_DELIVERY_COMPLETION:0.06666667"
TASK_153,MSRCPSP task 153,Source 200_10_135_9_D6.def task 153,18,,MEDIUM,"TASK_152,TASK_128,TASK_121,TASK_119,TASK_120",Q1:2,"PROJECT_COMPLETION:0.00621118,Q1_DELIVERY_COMPLETION:0.04761905"
TASK_154,MSRCPSP task 154,Source 200_10_135_9_D6.def task 154,21,,MEDIUM,"TASK_153,TASK_152,TASK_128,TASK_121,TASK_119,TASK_120",Q4:1,"PROJECT_COMPLETION:0.00621118,Q4_DELIVERY_COMPLETION:0.06666667"
TASK_155,MSRCPSP task 155,Source 200_10_135_9_D6.def task 155,27,,MEDIUM,"TASK_154,TASK_128,TASK_121,TASK_119,TASK_120",Q1:1,"PROJECT_COMPLETION:0.00621118,Q1_DELIVERY_COMPLETION:0.04761905"
TASK_156,MSRCPSP task 156,Source 200_10_135_9_D6.def task 156,29,,MEDIUM,"TASK_155,TASK_128,TASK_121,TASK_119,TASK_120",Q1:3,"PROJECT_COMPLETION:0.00621118,Q1_DELIVERY_COMPLETION:0.04761905"
TASK_157,MSRCPSP task 157,Source 200_10_135_9_D6.def task 157,23,,MEDIUM,"TASK_147,TASK_128,TASK_121,TASK_119,TASK_120",Q4:1,"PROJECT_COMPLETION:0.00621118,Q4_DELIVERY_COMPLETION:0.06666667"
TASK_158,MSRCPSP task 158,Source 200_10_135_9_D6.def task 158,19,,MEDIUM,"TASK_128,TASK_121,TASK_119,TASK_120",Q0:2,"PROJECT_COMPLETION:0.00621118,Q0_DELIVERY_COMPLETION:0.06666667"
TASK_159,MSRCPSP task 159,Source 200_10_135_9_D6.def task 159,18,,MEDIUM,"TASK_128,TASK_121,TASK_119,TASK_120",Q3:2,"PROJECT_COMPLETION:0.00621118,Q3_DELIVERY_COMPLETION:0.07692308"
TASK_160,MSRCPSP task 160,Source 200_10_135_9_D6.def task 160,33,,MEDIUM,"TASK_128,TASK_121,TASK_119,TASK_120",Q5:2,"PROJECT_COMPLETION:0.00621118,Q5_DELIVERY_COMPLETION:0.05000000"
TASK_161,MSRCPSP task 161,Source 200_10_135_9_D6.def task 161,14,,MEDIUM,"TASK_119,TASK_120,TASK_128,TASK_121",Q7:1,"PROJECT_COMPLETION:0.00621118,Q7_DELIVERY_COMPLETION:0.04545455"
